INSTNM,HIGHDEG,CONTROL,ADM_RATE,UGDS
Missouri Baptist University,4,2,0.6095,1710
National Academy of Beauty Arts-Farmington,1,3,NULL,127
Missouri College,3,3,NULL,547
Missouri School of Barbering,1,3,NULL,20
Missouri Southern State University,4,1,0.9728,5132
Missouri Tech,3,3,1,108
Missouri Valley College,4,2,0.2218,1411
Missouri Western State University,4,1,NULL,4902
University of Missouri-Columbia,4,1,0.7861,26585
University of Missouri-Kansas City,4,1,0.33,8309
Missouri University of Science and Technology,4,1,0.8215,6064
University of Missouri-St Louis,4,1,0.7419,8928
Moberly Area Community College,2,1,NULL,4608
Hillyard Technical Center,1,1,NULL,154
National Academy of Beauty Arts-St Louis,1,3,NULL,176
Nazarene Theological Seminary,4,2,NULL,NULL
Neosho Beauty College,1,3,NULL,44
Northwest Technical School,1,1,NULL,13
Truman State University,4,1,0.7219,5482
Northwest Missouri State University,4,1,0.7241,5274
Ozark Christian College,3,2,NULL,742
College of the Ozarks,3,2,0.1301,1513
Park University,4,2,0.9638,9723
Stevens-The Institute of Business & Arts,3,3,NULL,172
Poplar Bluff Technical Career Center,1,1,NULL,58
Ranken Technical College,3,2,NULL,2097
Research College of Nursing,4,3,NULL,281
Rockhurst University,4,2,0.7543,1682
Rolla Technical Institute/Center,1,1,0.5053,167
Everest College-Springfield,3,3,NULL,303
Saint Louis University,4,2,0.6443,7961
Salem College of Hairstyling,1,3,NULL,45
Sanford-Brown College-Fenton,3,3,NULL,216
American College of Hair Design Inc,1,3,NULL,26
Sikeston Career and Technology Center,1,1,NULL,71
Saint Louis Christian College,3,2,0.9886,219
University of Health Sciences and Pharmacy in St. Louis,4,2,NULL,723
Saint Louis Community College,2,1,NULL,21446
Saint Paul School of Theology,4,2,NULL,NULL
Southwest Baptist University,4,2,0.9022,2515
Missouri State University-West Plains,2,1,NULL,1648
Mercy Hospital Springfield-School of Radiologic Technology,1,2,NULL,15
Saint Luke's College of Health Sciences,3,2,NULL,375
St Louis College of Health Careers-St Louis,2,3,NULL,295
State Fair Community College,2,1,NULL,4374
Stephens College,4,2,0.6756,646
Southeast Missouri State University,4,1,0.8546,9382
Missouri State University-Springfield,4,1,0.851,15746
Three Rivers College,2,1,NULL,3087
North Central Missouri College,2,1,NULL,1220
Eldon Career Center,1,1,NULL,21
Truman Medical Center School of Nurse Anesthesia,4,1,NULL,NULL
Kansas City University,4,2,NULL,NULL
Washington University in St Louis,4,2,0.1555,6851
Webster University,4,2,0.5806,3398
Wentworth Military Academy and College,2,2,NULL,399
Westminster College,3,2,0.719,1022
William Jewell College,3,2,0.5778,1044
William Woods University,4,2,0.7514,1001
Academy of Cosmetology Inc,1,3,NULL,42
Blackfeet Community College,2,2,NULL,448
Butte Academy of Beauty Culture,1,3,NULL,37
Highlands College of Montana Tech,2,1,NULL,628
Crevier's Academy of Cosmetology Arts,1,3,NULL,83
Carroll College,3,2,0.53,1376
Dawson Community College,2,1,NULL,266
Chief Dull Knife College,2,1,NULL,178
Montana State University Billings,4,1,NULL,4234
Flathead Valley Community College,2,1,NULL,1773
Aaniiih Nakoda College,2,1,NULL,134
Fort Peck Community College,2,1,NULL,350
Great Falls College Montana State University,2,1,NULL,1626
University of Providence,4,2,0.7272,1032
Helena College University of Montana,2,1,NULL,1118
Little Big Horn College,2,1,NULL,309
Miles Community College,2,1,NULL,351
Modern Beauty School Inc,1,3,NULL,45
Montana Technological University,4,1,0.8891,1825
Montana State University,4,1,0.8449,13055
The University of Montana,4,1,0.9423,11630
Montana State University-Northern,4,1,1,1250
Rocky Mountain College,4,2,0.6683,961
Salish Kootenai College,3,2,NULL,809
The University of Montana-Western,3,1,NULL,1452
La'James International College,1,3,NULL,33
Bellevue University,4,2,NULL,6134
Clarkson College,4,2,0.6056,778
Bryan College of Health Sciences,4,2,0.7167,593
Central Community College,2,1,NULL,4321
Chadron State College,4,1,NULL,2131
College of Hair Design-Downtown,1,3,NULL,116
Concordia University-Nebraska,4,2,0.7152,1185
Creighton University,4,2,0.7665,3943
Doane University,3,2,0.7173,1111
Grace University,4,2,0.5846,410
Hastings College,4,2,0.7364,1060
CHI Health School of Radiologic Technology,2,2,NULL,22
Joseph's College Cosmetology,1,3,NULL,281
University of Nebraska at Kearney,4,1,0.8486,5247
Purdue University Global-Lincoln,4,3,NULL,471
Nebraska Methodist College of Nursing & Allied Health,4,2,0.3333,740
Metropolitan Community College Area,2,1,NULL,7737
Mid-Plains Community College,2,1,NULL,1437
Midland University,4,2,0.6832,1189
Nebraska Christian College of Hope International University,3,2,NULL,150
University of Nebraska at Omaha,4,1,0.7078,12153
Purdue University Global-Omaha,4,3,NULL,728
Nebraska Indian Community College,2,1,NULL,191
University of Nebraska Medical Center,4,1,NULL,810
Nebraska Wesleyan University,4,2,0.7689,1892
University of Nebraska-Lincoln,4,1,0.6404,19376
Northeast Community College,2,1,NULL,2812
Peru State College,4,1,NULL,1534
Summit Christian College,3,2,0.25,29
College of Saint Mary,4,2,0.5701,691
Southeast Community College Area,2,1,NULL,7512
Union College,4,2,0.5229,759
Vatterott College-Spring Valley,2,3,NULL,330
Nebraska College of Technical Agriculture,2,1,NULL,225
Wayne State College,4,1,NULL,2900
Regional West Medical Center School of Radiologic Technology,1,2,NULL,8
Western Nebraska Community College,2,1,NULL,1478
York College,3,2,0.489,456
Academy of Hair Design-Las Vegas,1,3,NULL,154
Career College of Northern Nevada,2,3,NULL,556
College of Southern Nevada,3,1,NULL,29848
The Art Institute of Las Vegas,3,3,NULL,1097
Las Vegas College,2,3,NULL,915
Marinello Schools of Beauty-Las Vegas,1,3,NULL,369
University of Nevada-Las Vegas,4,1,0.8512,22742
University of Nevada-Reno,4,1,0.8396,15310
Great Basin College,4,1,NULL,2387
Marinello Schools of Beauty-Reno,1,3,NULL,275
Morrison University,4,3,NULL,374
Sierra Nevada University,4,2,NULL,476
Truckee Meadows Community College,2,1,NULL,9051
Western Nevada College,3,1,NULL,3511
Colby-Sawyer College,3,2,0.8312,1395
Continental Academie of Hair Design-Hudson,1,3,NULL,62
Daniel Webster College,4,3,0.5992,626
Dartmouth College,4,2,0.0978,4154
Empire Beauty School-Laconia,1,3,NULL,103
Empire Beauty School-Somersworth,1,3,NULL,140
Franklin Pierce University,4,2,0.8472,1664
University of New Hampshire-Franklin Pierce School of Law,4,2,NULL,NULL
Mount Washington College,3,3,NULL,2273
Keene Beauty Academy,1,3,NULL,54
Lebanon College,2,2,NULL,68
Michael's School of Hair Design & Esthetics,1,3,NULL,164
New England College,4,2,0.8997,1465
New England School of Hair Design,1,3,NULL,57
Southern New Hampshire University,4,2,0.7866,17172
New Hampshire Institute for Therapeutic Arts,1,3,NULL,32
University of New Hampshire-Main Campus,4,1,0.7784,12288
Keene State College,4,1,0.8185,4643
University of New Hampshire at Manchester,3,1,0.7306,781
Plymouth State University,4,1,0.7748,3986
NHTI-Concord's Community College,2,1,NULL,3826
White Mountains Community College,2,1,NULL,627
River Valley Community College,2,1,NULL,898
Lakes Region Community College,2,1,NULL,1032
Manchester Community College,2,1,NULL,2450
Nashua Community College,2,1,NULL,2026
Great Bay Community College,2,1,NULL,1890
Paul Mitchell the School-Portsmouth,1,3,NULL,26
Rivier University,4,2,0.8928,1524
Saint Anselm College,3,2,0.7365,1912
St Joseph School of Nursing,2,2,0.2,131
Granite State College,4,1,NULL,1680
Thomas More College of Liberal Arts,3,2,NULL,80
Eastwick College-Hackensack,1,3,0.8227,323
Assumption College for Sisters,2,2,NULL,24
Atlantic Cape Community College,2,1,NULL,6762
Fortis Institute-Wayne,1,3,NULL,567
Bergen Community College,2,1,NULL,14688
Berkeley College-Woodland Park,3,3,NULL,3667
Beth Medrash Govoha,4,2,NULL,2766
Bloomfield College,4,2,0.5464,1906
Brookdale Community College,2,1,NULL,12492
Rowan College at Burlington County,2,1,NULL,8790
Caldwell University,4,2,0.6408,1570
Camden County College,2,1,NULL,12096
Centenary University,4,2,0.9094,1708
Adult and Continuing Education-BCTS,1,1,NULL,105
Branford Hall Career Institute-Parsippany,1,3,NULL,148
Lincoln Technical Institute-Iselin,1,3,NULL,607
American Institute-Clifton,1,3,NULL,611
Empire Beauty School-Ocean,1,3,NULL,129
Cooper Health System Center for Allied Health Education,1,2,NULL,41
County College of Morris,2,1,NULL,7583
Rowan College South Jersey Cumberland Campus,2,1,NULL,3814
Divers Academy International,1,3,NULL,236
Drake College of Business-Elizabeth,1,3,NULL,1133
Drew University,4,2,0.7743,1453
duCret School of Arts,1,2,1,32
Lincoln Technical Institute-South Plainfield,1,3,NULL,255
Essex County College,2,1,NULL,11150
Empire Beauty School-Union,1,3,NULL,126
Fairleigh Dickinson University-Metropolitan Campus,4,2,0.7341,3915
Felician University,4,2,0.8819,1618
Fairleigh Dickinson University-Florham Campus,4,2,0.7774,2242
Hohokus School of Trade and Technical Sciences,1,3,NULL,255
Georgian Court University,4,2,0.779,1398
Rowan University,4,1,0.5923,10656
Rowan College of South Jersey Gloucester Campus,2,1,NULL,6362
Empire Beauty School-Cherry Hill,1,3,NULL,91
Harris School of Business-Cherry Hill Campus,1,3,NULL,346
Eastwick College-Ramsey,2,3,0.3675,987
Holy Name Medical Center-Sister Claire Tynan School of Nursing,1,2,0.3287,166
Hudson County Community College,2,1,NULL,8753
New Jersey City University,4,1,0.4129,6373
Joe Kubert School of Cartoon and Graphic Art,1,3,0.784,98
Kean University,4,1,0.8037,11975
Harris School of Business-Voorhees Campus,1,3,NULL,422
Lincoln Technical Institute-Union,1,3,NULL,1171
Rizzieri Aveda School for Beauty and Wellness,1,3,NULL,303
Mercer County Community College,2,1,NULL,7885
Middlesex College,2,1,NULL,11433
Monmouth University,4,2,0.7791,4557
Montclair State University,4,1,0.6532,15182
HackensackUMC Mountainside School of Nursing,1,3,NULL,116
JFK Muhlenberg Harold B. and Dorothy A. Snyder Schools-School of Imaging,1,2,1,100
JFK Muhlenberg Harold B. and Dorothy A. Snyder Schools,1,2,0.7778,361
Eastwick College-Nutley,1,3,NULL,579
Empire Beauty School-Jersey City,1,3,NULL,71
New Brunswick Theological Seminary,4,2,NULL,NULL
Robert Fiance Beauty Schools-West New York,1,3,NULL,259
New Jersey Institute of Technology,4,1,0.6547,6449
Ocean County College,2,1,NULL,8174
Omega Institute,1,3,0.4795,142
P B Cosmetology Education Center,1,3,NULL,180
Parisian Beauty School,1,3,NULL,337
Passaic County Community College,2,1,NULL,8379
Pennco Tech-Blackwood,1,3,NULL,618
Princeton Theological Seminary,4,2,NULL,NULL
Princeton University,4,2,0.0741,5234
Rabbinical College of America,3,2,1,239
Ramapo College of New Jersey,4,1,0.5526,5397
Robert Fiance Beauty Schools,1,3,NULL,193
Rider University,4,2,0.7187,4192
Roman Academy of Beauty Culture,1,3,NULL,61
Rutgers University-Camden,4,1,0.5859,4777
Rutgers University-New Brunswick,4,1,0.5951,33427
Rutgers University-Newark,4,1,0.5401,6748
St Francis Medical Center-School of Radiologic Technology,1,2,NULL,15
Saint Francis Medical Center School of Nursing,1,2,0.5,56
Saint Peter's University,4,2,0.5408,2369
Salem Community College,2,1,NULL,1133
Seton Hall University,4,2,0.7916,5632
Shore Beauty School,1,3,NULL,150
Saint Elizabeth University,4,2,0.4836,947
Raritan Valley Community College,2,1,NULL,7246
Stevens Institute of Technology,4,2,0.3816,2662
Stockton University,4,1,0.6211,7491
Talmudical Academy-New Jersey,3,2,1,68
Aviation Institute of Maintenance-Teterboro,1,3,NULL,157
Thomas Edison State University,4,1,NULL,19596
The College of New Jersey,4,1,0.4311,6446
Sanford-Brown Institute-Iselin,1,3,NULL,735
Union County College,2,1,NULL,11437
William Paterson University of New Jersey,4,1,0.6811,9930
Olympian Academy of Cosmetology,1,3,NULL,1017
Central New Mexico Community College,2,1,NULL,25090
Navajo Technical University,3,1,NULL,1654
De Wolff College Hair Styling and Cosmetology,1,3,NULL,86
New Mexico State University-Dona Ana,2,1,NULL,6677
Clovis Community College,2,1,NULL,2021
Eastern New Mexico University-Main Campus,4,1,0.6321,3767
Eastern New Mexico University-Roswell Campus,2,1,NULL,2134
Institute of American Indian and Alaska Native Culture and Arts Development,3,1,1,225
New Mexico Highlands University,4,1,NULL,2221
New Mexico Junior College,2,1,NULL,1500
New Mexico Military Institute,2,1,0.4186,470
University of New Mexico-Gallup Campus,2,1,NULL,2233
New Mexico Institute of Mining and Technology,4,1,0.4136,1490
University of New Mexico-Los Alamos Campus,2,1,NULL,541
University of New Mexico-Main Campus,4,1,0.6458,20847
New Mexico State University-Alamogordo,2,1,NULL,1379
New Mexico State University-Carlsbad,2,1,NULL,806
New Mexico State University-Grants,2,1,NULL,512
New Mexico State University-Main Campus,4,1,0.852,12886
University of New Mexico-Valencia County Campus,2,1,NULL,1775
Northern New Mexico College,3,1,NULL,1173
San Juan College,2,1,NULL,6090
Santa Fe Community College,2,1,NULL,4173
Santa Fe University of Art and Design,4,3,0.9975,659
University of the Southwest,4,2,NULL,318
Southwestern College,4,2,NULL,NULL
Southwestern Indian Polytechnic Institute,2,1,NULL,519
University of New Mexico-Taos Campus,2,1,NULL,941
Mesalands Community College,2,1,NULL,598
Vogue College of Cosmetology-Santa Fe,1,3,NULL,76
Western New Mexico University,4,1,NULL,2166
Vaughn College of Aeronautics and Technology,4,2,0.7706,1721
Adelphi University,4,2,0.6814,5000
SUNY Adirondack,2,1,NULL,3614
Globe Institute of Technology,3,3,NULL,551
Bryant & Stratton College-Albany,2,3,NULL,568
Albany College of Pharmacy and Health Sciences,4,2,0.634,1075
Albany Law School,4,2,NULL,NULL
Albany Medical College,4,2,NULL,NULL
Alfred University,4,2,0.698,1905
Allen School-Brooklyn,1,3,NULL,742
The Ailey School,1,2,0.1784,91
American Academy of Dramatic Arts-New York,2,2,0.8118,216
American Academy McAllister Institute of Funeral Service,2,2,NULL,408
Joffrey Ballet School,1,3,1,230
American Musical and Dramatic Academy,3,2,0.2603,1365
Apex Technical School,1,3,NULL,1292
Arnot Ogden Medical Center,1,2,0.5625,79
Associated Beth Rivkah Schools,1,2,0.9583,106
Austin's School of Spa Technology,1,3,NULL,270
Bank Street College of Education,4,2,NULL,NULL
Bard College,4,2,0.3761,2201
Barnard College,3,2,0.2053,2474
Berk Trade and Business School,1,3,NULL,265
Berkeley College-New York,3,3,NULL,4551
Beth Hatalmud Rabbinical College,3,2,1,47
Beth Hamedrash Shaarei Yosher Institute,3,2,1,49
Phillips School of Nursing at Mount Sinai Beth Israel,2,2,0.3043,269
Brittany Beauty Academy,1,3,NULL,200
Boricua College,4,2,NULL,1050
Bramson ORT College,2,2,NULL,675
Briarcliffe College,3,3,NULL,1885
Brittany Beauty Academy,1,3,NULL,144
American Beauty School,1,3,NULL,194
Brooklyn Law School,4,2,NULL,NULL
SUNY Broome Community College,2,1,NULL,5425
Bryant & Stratton College-Amherst,3,3,NULL,400
Bryant & Stratton College-Syracuse North,2,3,NULL,444
Bryant & Stratton College-Syracuse,2,3,NULL,520
Bryant & Stratton College-Buffalo,3,3,NULL,716
Bryant & Stratton College-Greece,2,3,NULL,381
Business Informatics Center Inc,2,3,NULL,56
Canisius College,4,2,0.7251,2858
Capri Cosmetology Learning Centers,1,3,NULL,238
St Paul's School of Nursing-Queens,2,3,NULL,592
Cayuga County Community College,2,1,NULL,2982
Cazenovia College,3,2,0.7795,1031
Central Yeshiva Tomchei Tmimim Lubavitz,4,2,1,650
Cheryl Fells School of Business,1,3,NULL,56
Christ the King Seminary,4,2,NULL,NULL
Circle in the Square Theatre School,1,2,0.931,78
Clarkson University,4,2,0.6403,3060
Clinton Community College,2,1,NULL,1315
Cochran School of Nursing,2,2,NULL,79
Colgate Rochester Crozer Divinity School,4,2,NULL,NULL
Colgate University,4,2,0.2638,2872
Metropolitan College of New York,4,2,0.5487,911
Columbia University in the City of New York,4,2,0.0742,7970
Columbia-Greene Community College,2,1,NULL,1549
Empire Beauty School-Queens,1,3,NULL,215
Concordia College,4,2,0.6701,856
Continental School of Beauty Culture-Buffalo,1,3,NULL,124
Continental School of Beauty Culture-Batavia,1,3,NULL,36
Continental School of Beauty Culture-Rochester,1,3,NULL,332
Cooper Union for the Advancement of Science and Art,4,2,0.0774,851
Cornell University,4,2,0.1556,14309
Weill Medical College of Cornell University,4,2,NULL,NULL
SUNY Corning Community College,2,1,NULL,3229
Pomeroy College of Nursing at Crouse Hospital,2,2,0.4795,336
Culinary Institute of America,3,2,0.8967,2814
CUNY Bernard M Baruch College,4,1,0.2483,13698
CUNY Borough of Manhattan Community College,2,1,NULL,23658
