INSTNM,HIGHDEG,CONTROL,ADM_RATE,UGDS
Albany Law School,4,2,NULL,NULL
Albany Medical College,4,2,NULL,NULL
Alfred University,4,2,0.6245,1668
Allen School-Brooklyn,1,3,NULL,167
The Ailey School,1,2,0.4182,99
American Academy of Dramatic Arts-New York,2,2,0.8404,276
American Academy McAllister Institute of Funeral Service,2,2,NULL,460
Joffrey Ballet School,1,3,0.4719,161
American Musical and Dramatic Academy,3,2,0.3077,1773
Apex Technical School,1,3,NULL,1374
Arnot Ogden Medical Center,1,2,0.3333,48
Associated Beth Rivkah Schools,1,2,0.939,192
Bank Street College of Education,4,2,NULL,NULL
Bard College,4,2,0.6476,1844
Barnard College,3,2,0.1177,2622
Berk Trade and Business School,1,3,NULL,155
Berkeley College-New York,3,3,NULL,2810
Berkowits School of Electrolysis,1,3,NULL,109
Beth Hamedrash Shaarei Yosher Institute,3,2,0.8085,80
Phillips School of Nursing at Mount Sinai Beth Israel,3,2,NULL,261
Brittany Beauty Academy,1,3,NULL,138
Boricua College,4,2,NULL,630
Brittany Beauty Academy,1,3,NULL,177
American Beauty School,1,3,NULL,150
Brooklyn Law School,4,2,NULL,NULL
SUNY Broome Community College,2,1,NULL,4458
Bryant & Stratton College-Syracuse North,3,3,NULL,626
Bryant & Stratton College-Buffalo,3,3,NULL,925
Bryant & Stratton College-Greece,3,3,NULL,439
Canisius College,4,2,0.827,2138
Capri Cosmetology Learning Centers,1,3,NULL,298
St Paul's School of Nursing-Queens,2,3,NULL,592
Cayuga County Community College,2,1,NULL,1939
Cazenovia College,3,2,0.9371,806
Central Yeshiva Tomchei Tmimim Lubavitz,4,2,0.952,609
Christ the King Seminary,4,2,NULL,NULL
Christine Valmy International School for Esthetics Skin Care & Makeup,1,3,NULL,611
Circle in the Square Theatre School,1,2,0.6667,36
Clarkson University,4,2,0.746,2982
Clinton Community College,2,1,NULL,733
Cochran School of Nursing,2,2,NULL,87
Colgate Rochester Crozer Divinity School,4,2,NULL,NULL
Colgate University,4,2,0.2258,2964
Metropolitan College of New York,4,2,0.3224,626
Columbia University in the City of New York,4,2,0.0545,8221
Columbia-Greene Community College,2,1,NULL,970
Empire Beauty School-Queens,1,3,NULL,135
Concordia College,4,2,0.9383,1250
Continental School of Beauty Culture-Rochester,1,3,NULL,343
Cooper Union for the Advancement of Science and Art,4,2,0.1545,844
Cornell University,4,2,0.1085,14976
Weill Medical College of Cornell University,4,2,NULL,NULL
SUNY Corning Community College,2,1,NULL,1961
Pomeroy College of Nursing at Crouse Hospital,2,2,0.44,216
Culinary Institute of America,4,2,0.9772,3012
CUNY Bernard M Baruch College,4,1,0.4347,15066
CUNY Borough of Manhattan Community College,2,1,NULL,23962
CUNY Bronx Community College,2,1,NULL,8907
CUNY Brooklyn College,4,1,0.4499,13953
College of Staten Island CUNY,4,1,NULL,11288
CUNY City College,4,1,0.4649,12359
CUNY Graduate School and University Center,4,1,NULL,2249
CUNY Hostos Community College,2,1,NULL,6292
CUNY Hunter College,4,1,0.3517,16081
CUNY John Jay College of Criminal Justice,4,1,0.4053,13290
CUNY Kingsborough Community College,2,1,NULL,9936
CUNY LaGuardia Community College,2,1,NULL,14823
CUNY Lehman College,4,1,0.3778,11797
CUNY Medgar Evers College,3,1,0.9028,5313
CUNY New York City College of Technology,3,1,0.877,15893
CUNY Queens College,4,1,0.4879,15907
CUNY Queensborough Community College,2,1,NULL,12453
CUNY School of Law,4,1,NULL,NULL
CUNY York College,4,1,0.7284,6910
CVPH Medical Center School of Radiologic Technology,1,2,0.4545,19
D'Youville College,4,2,0.8805,1533
Daemen College,4,2,0.6156,1679
Yeshiva of Far Rockaway Derech Ayson Rabbinical Seminary,3,2,0.9286,36
Dominican College of Blauvelt,4,2,0.7779,1361
Dutchess Community College,2,1,NULL,5020
Belanger School of Nursing,2,2,0.75,131
Elmira Business Institute,2,3,NULL,100
Elmira College,4,2,0.8012,778
Erie Community College,2,1,NULL,8245
Fashion Institute of Technology,4,1,0.5389,8040
Finger Lakes Community College,2,1,NULL,2952
Five Towns College,4,3,0.3359,617
Fordham University,4,2,0.4588,9422
The International Culinary Center,1,3,NULL,399
Fulton-Montgomery Community College,2,1,NULL,1505
Gemological Institute of America-New York,1,2,NULL,127
The General Theological Seminary,4,2,NULL,NULL
Genesee Community College,2,1,NULL,2630
Hamilton College,3,2,0.1639,1998
Hartwick College,3,2,0.8015,1181
Helene Fuld College of Nursing,3,2,NULL,615
Herkimer County Community College,2,1,NULL,1558
Hilbert College,4,2,0.9258,711
Hobart William Smith Colleges,4,2,0.6608,2036
Hofstra University,4,2,0.6849,6400
Houghton College,4,2,0.807,921
Hudson Valley Community College,2,1,NULL,7275
Hunter Business School,1,3,NULL,1102
Iona College,4,2,0.8411,2743
Isabella Graham Hart School of Practical Nursing,1,2,0.4693,207
Island Drafting and Technical Institute,2,3,NULL,86
Ithaca College,4,2,0.7276,5803
Jamestown Community College,2,1,NULL,2360
Jamestown Business College,3,3,0.9,305
Jefferson Community College,2,1,NULL,2146
Jewish Theological Seminary of America,4,2,0.5948,143
The Juilliard School,4,2,0.0688,486
Kehilath Yakov Rabbinical Seminary,3,2,NULL,150
Keuka College,4,2,0.8581,1525
LIM College,4,3,0.8346,1450
Le Moyne College,4,2,0.7362,2642
Long Island University,4,2,0.8009,6164
Long Island Beauty School-Hempstead,1,3,NULL,76
Long Island Business Institute,2,3,0.8613,978
Machzikei Hadath Rabbinical College,3,2,1,134
Mandl School-The College of Allied Health,2,3,NULL,519
Manhattan College,4,2,0.7362,3543
Manhattan School of Music,4,2,0.3554,518
Manhattanville College,4,2,0.9025,1504
Maria College of Albany,3,2,0.4435,768
Marion S Whelan School of Nursing of Geneva General Hospital,1,2,1,14
Marist College,4,2,0.4923,5460
Marymount Manhattan College,3,2,0.7955,1843
Medaille College,4,2,0.6234,1438
St. Peter's Hospital College of Nursing,2,2,1,111
Memorial Hospital School of Radiation Therapy Technology,1,2,NULL,19
Mercy College,4,2,0.8162,7213
Mesivta Torah Vodaath Rabbinical Seminary,4,2,0.8889,257
Mesivta of Eastern Parkway-Yeshiva Zichron Meilech,3,2,0.9231,34
Mesivtha Tifereth Jerusalem of America,4,2,0.7,44
Southern Westchester BOCES-Practical Nursing Program,1,1,0.4,53
Midway Paris Beauty School,1,3,NULL,83
Mildred Elley School-Albany Campus,2,3,NULL,360
Mirrer Yeshiva Cent Institute,4,2,0.7241,119
Modern Welding School,1,3,NULL,93
Mohawk Valley Community College,2,1,NULL,3722
Molloy College,4,2,0.7796,3426
Monroe College,4,3,0.4799,5593
Monroe Community College,2,1,NULL,10639
Mount Saint Mary College,4,2,0.9381,1870
Montefiore School of Nursing,2,2,NULL,162
College of Mount Saint Vincent,4,2,0.9217,1841
Icahn School of Medicine at Mount Sinai,4,2,NULL,NULL
Nassau Community College,2,1,NULL,14747
Nazareth College,4,2,0.6449,2263
Neighborhood Playhouse School of the Theater,1,2,0.5405,70
The New School,4,2,0.5734,7284
The New School Center for Media,1,3,NULL,32
Northeast College of Health Sciences,4,2,NULL,NULL
New York Law School,4,2,NULL,NULL
New York Medical College,4,2,NULL,NULL
New York School for Medical and Dental Assistants,1,3,NULL,273
New York Theological Seminary,4,2,NULL,NULL
New York University,4,2,0.162,26613
Niagara County Community College,2,1,NULL,3571
Niagara University,4,2,0.8921,2747
Empire Beauty School-Peekskill,1,3,NULL,33
North Country Community College,2,1,NULL,912
New York College of Podiatric Medicine,4,2,NULL,NULL
New York Institute of Technology,4,2,0.678,3642
New York School of Interior Design,4,2,0.2412,376
Nyack College,4,2,0.9776,1014
Ohr Hameir Theological Seminary,3,2,0.5,89
Onondaga Community College,2,1,NULL,5657
Orange County Community College,2,1,NULL,4615
Otsego Area BOCES-Practical Nursing Program,1,1,NULL,42
Pace University,4,2,0.7871,8233
Paul Smiths College of Arts and Science,3,2,0.6981,712
Continental School of Beauty Culture-West Seneca,1,3,NULL,144
Plaza College,3,3,0.2994,858
Davis College,3,2,0.3103,57
Pratt Institute-Main,4,2,0.555,3638
Rabbinical Academy Mesivta Rabbi Chaim Berlin,4,2,0.94,157
Rabbinical College Bobover Yeshiva Bnei Zion,4,2,NULL,369
Rabbinical College Beth Shraga,3,2,0.84,40
Rabbinical College of Long Island,3,2,0.9375,158
Rabbinical Seminary of America,4,2,0.9804,268
Rensselaer Polytechnic Institute,4,2,0.4741,6203
Roberts Wesleyan College,4,2,0.6658,1255
Rochester Institute of Technology,4,2,0.7073,12623
University of Rochester,4,2,0.2971,6521
Rockefeller University,4,2,NULL,NULL
Rockland Community College,2,1,NULL,5216
Empire Beauty School-Manhattan,1,3,NULL,403
Russell Sage College,4,2,0.8501,1311
St Bernard's School of Theology and Ministry,4,2,NULL,NULL
St Bonaventure University,4,2,0.7502,1787
St Francis College,4,2,0.7812,2495
St. Joseph's College of Nursing,2,2,0.75,337
St Lawrence University,4,2,0.4241,2360
The College of Saint Rose,4,2,0.8747,2409
St. Thomas Aquinas College,4,2,0.8058,1148
Samaritan Hospital School of Nursing,2,2,0.8333,136
Sarah Lawrence College,4,2,0.531,1364
Schenectady County Community College,2,1,NULL,2311
Sh'or Yoshuv Rabbinical College,3,2,0.6667,162
Siena College,4,2,0.8112,3146
Skidmore College,4,2,0.3005,2649
St. Joseph's College-New York,4,2,0.7124,953
St. Joseph's College-Long Island,4,2,0.7299,2996
Saint Vladimirs Orthodox Theological Seminary,4,2,NULL,NULL
Saint Elizabeth College of Nursing,2,2,0,181
Saint John Fisher College,4,2,0.6449,2639
St Paul's School of Nursing-Staten Island,2,3,NULL,598
St. John's University-New York,4,2,0.7234,11689
Sullivan County Community College,2,1,NULL,1074
SUNY College of Technology at Alfred,3,1,0.6674,3760
SUNY College of Technology at Canton,3,1,0.8462,3141
SUNY College of Technology at Delhi,4,1,0.7203,2967
SUNY College of Agriculture and Technology at Cobleskill,3,1,0.5372,2198
Farmingdale State College,4,1,0.5489,9400
SUNY Morrisville,3,1,0.7485,2604
SUNY at Albany,4,1,0.5425,13153
Binghamton University,4,1,0.4053,14156
University at Buffalo,4,1,0.6108,21760
Stony Brook University,4,1,0.4415,17767
SUNY College of Environmental Science and Forestry,4,1,0.6954,1810
SUNY Polytechnic Institute,4,1,0.6902,2077
SUNY Brockport,4,1,0.5474,6624
SUNY Buffalo State,4,1,0.6701,7501
SUNY Cortland,4,1,0.4604,6281
SUNY at Fredonia,4,1,0.7112,4194
SUNY College at Geneseo,4,1,0.6547,5269
State University of New York at New Paltz,4,1,0.4518,6672
SUNY Oneonta,4,1,0.5604,6046
SUNY College at Oswego,4,1,0.5405,6881
SUNY College at Potsdam,4,1,0.6797,3055
SUNY at Purchase College,4,1,0.5151,3967
SUNY College of Optometry,4,1,NULL,NULL
SUNY College at Old Westbury,4,1,0.7776,4679
SUNY College at Plattsburgh,4,1,0.5848,4794
SUNY Downstate Health Sciences University,4,1,NULL,182
SUNY Empire State College,4,1,NULL,8098
SUNY Maritime College,4,1,0.7362,1510
Upstate Medical University,4,1,NULL,235
Swedish Institute a College of Health Sciences,2,3,NULL,676
Syracuse University,4,2,0.4438,14854
Talmudical Seminary Oholei Torah,3,2,0.9828,359
Talmudical Institute of Upstate New York,3,2,0.8333,8
Teachers College at Columbia University,4,2,NULL,NULL
Tompkins Cortland Community College,2,1,NULL,1896
Torah Temimah Talmudical Seminary,3,2,0.8333,25
Touro College,4,2,0.6942,4967
Trocaire College,3,2,NULL,1187
Excelsior College,4,2,NULL,22674
Ulster County Community College,2,1,NULL,1804
Union College,3,2,0.4292,2161
Union Theological Seminary in the City of New York,4,2,NULL,NULL
United Talmudical Seminary,3,2,NULL,2020
United States Merchant Marine Academy,4,1,0.2487,1007
United States Military Academy,3,1,0.1203,4457
Utica College,4,2,0.8684,3374
Vassar College,3,2,0.2374,2421
Villa Maria College,3,2,0.7438,516
School of Visual Arts,4,3,0.7113,3852
Wagner College,4,2,0.7074,1712
Webb Institute,3,2,0.2403,102
Wells College,3,2,0.8317,413
The College of Westchester,3,3,0.9407,841
SUNY Westchester Community College,2,1,NULL,9878
Westchester School of Beauty Culture,1,3,NULL,72
Word of Life Bible Institute,1,2,NULL,530
Yeshiva Karlin Stolin,3,2,0.7895,129
Yeshiva Derech Chaim,4,2,0.6585,89
Yeshiva of Nitra Rabbinical College,4,2,NULL,196
Yeshiva Shaar Hatorah,3,2,0.8409,75
Yeshiva University,4,2,0.5536,2712
Yeshivath Viznitz,3,2,0.8687,566
Yeshivath Zichron Moshe,3,2,0.7692,182
College of the Albemarle,2,1,NULL,1389
South Piedmont Community College,2,1,NULL,1431
Appalachian State University,4,1,0.7681,17401
Asheville-Buncombe Technical Community College,2,1,NULL,4279
Barton College,4,2,0.4529,1032
Beaufort County Community College,2,1,NULL,1381
Belmont Abbey College,3,2,0.8065,1436
Bennett College,3,2,0.5896,309
Bladen Community College,2,1,NULL,804
Blue Ridge Community College,2,1,NULL,1522
Brevard College,3,2,0.5875,743
Brunswick Community College,2,1,NULL,1011
Cabarrus College of Health Sciences,4,2,0.2765,437
Caldwell Community College and Technical Institute,2,1,NULL,2382
Campbell University,4,2,0.777,3948
Cape Fear Community College,2,1,NULL,7306
Carolina School of Broadcasting,1,3,NULL,51
Carteret Community College,2,1,NULL,996
Catawba College,4,2,0.4951,1300
Catawba Valley Community College,2,1,NULL,3024
Central Carolina Community College,2,1,NULL,3348
Central Piedmont Community College,2,1,NULL,15600
Chowan University,4,2,0.6835,1259
Cleveland Community College,2,1,NULL,1766
Coastal Carolina Community College,2,1,NULL,3178
Craven Community College,2,1,NULL,2499
Davidson-Davie Community College,2,1,NULL,2509
Davidson College,3,2,0.1805,1833
Duke University,4,2,0.076,6546
Durham Technical Community College,2,1,NULL,4204
East Carolina University,4,1,0.7872,21992
Edgecombe Community College,2,1,NULL,1413
Elizabeth City State University,4,1,0.6563,1623
Elon University,4,2,0.7844,6277
Fayetteville Technical Community College,2,1,NULL,9834
Fayetteville State University,4,1,0.6851,5061
Forsyth Technical Community College,2,1,NULL,6389
Gardner-Webb University,4,2,0.6671,1996
Gaston College,2,1,NULL,5566
Greensboro College,4,2,0.7709,756
Guilford College,4,2,0.7501,1357
Guilford Technical Community College,2,1,NULL,9508
Halifax Community College,2,1,NULL,616
Haywood Community College,2,1,NULL,1093
Heritage Bible College,3,2,NULL,66
High Point University,4,2,0.7376,4561
Isothermal Community College,2,1,NULL,1221
James Sprunt Community College,2,1,NULL,946
Johnson C Smith University,4,2,0.4698,1429
Johnston Community College,2,1,NULL,2685
Lees-McRae College,3,2,0.5482,833
Lenoir Community College,2,1,NULL,1494
Lenoir-Rhyne University,4,2,0.7794,1719
Leons Beauty School Inc,1,3,NULL,152
Livingstone College,3,2,0.5007,1114
Louisburg College,2,2,0.5974,556
Mars Hill University,4,2,0.6333,1035
Martin Community College,2,1,NULL,282
Mayland Community College,2,1,NULL,395
McDowell Technical Community College,2,1,NULL,548
Meredith College,4,2,0.6472,1495
Methodist University,4,2,0.6301,1625
Miller-Motte College-Wilmington,3,3,NULL,2408
Mitchell Community College,2,1,NULL,1856
Mitchells Academy,1,3,NULL,7
Montgomery Community College,2,1,NULL,503
Montreat College,4,2,0.5596,740
University of Mount Olive,4,2,0.5848,2474
College of Wilmington,1,3,NULL,152
Nash Community College,2,1,NULL,2152
North Carolina A & T State University,4,1,0.5829,10709
University of North Carolina at Asheville,4,1,0.84,3287
University of North Carolina at Chapel Hill,4,1,0.2263,19014
University of North Carolina at Charlotte,4,1,0.6505,23638
University of North Carolina at Greensboro,4,1,0.8246,16104
North Carolina Central University,4,1,0.6798,5546
University of North Carolina School of the Arts,4,1,0.2891,926
North Carolina State University at Raleigh,4,1,0.4513,24239
North Carolina Wesleyan College,4,2,0.6228,1822
University of North Carolina Wilmington,4,1,0.6545,14421
Pamlico Community College,2,1,NULL,386
William Peace University,3,2,0.5049,839
University of North Carolina at Pembroke,4,1,0.8493,6270
Pfeiffer University,4,2,0.6378,897
Piedmont Community College,2,1,NULL,840
Pitt Community College,2,1,NULL,5893
Queens University of Charlotte,4,2,0.6522,1654
Randolph Community College,2,1,NULL,1607
Richmond Community College,2,1,NULL,1491
Mid-Atlantic Christian University,3,2,0.415,187
Roanoke-Chowan Community College,2,1,NULL,312
Robeson Community College,2,1,NULL,1340
Rockingham Community College,2,1,NULL,1311
Rowan-Cabarrus Community College,2,1,NULL,3888
Saint Augustine's University,3,2,0.734,899
Salem College,4,2,0.7995,585
Sampson Community College,2,1,NULL,1336
Sandhills Community College,2,1,NULL,2592
Shaw University,4,2,0.634,1170
Paul Mitchell the School-Fayetteville,1,3,NULL,191
