INSTNM,HIGHDEG,CONTROL,ADM_RATE,UGDS
St. Joseph's College-Long Island,4,2,0.7077,3037
Saint Vladimirs Orthodox Theological Seminary,4,2,NULL,NULL
Saint Elizabeth College of Nursing,2,2,0.5556,202
Saint John Fisher College,4,2,0.6453,2724
St Paul's School of Nursing-Staten Island,2,3,NULL,532
St. John's University-New York,4,2,0.6773,11756
Branford Hall Career Institute-Bohemia Campus,1,3,NULL,265
Sullivan County Community College,2,1,NULL,1010
SUNY College of Technology at Alfred,3,1,0.6766,3665
SUNY College of Technology at Canton,3,1,0.7859,3067
SUNY College of Technology at Delhi,4,1,0.6241,3435
SUNY College of Agriculture and Technology at Cobleskill,3,1,0.9427,2270
Farmingdale State College,3,1,0.5903,9005
SUNY Morrisville,3,1,0.7152,2815
SUNY at Albany,4,1,0.5401,13320
Binghamton University,4,1,0.4036,13702
University at Buffalo,4,1,0.5734,20735
Stony Brook University,4,1,0.4219,17215
SUNY College of Environmental Science and Forestry,4,1,0.5215,1790
SUNY Polytechnic Institute,4,1,0.6247,2052
SUNY Brockport,4,1,0.5318,7134
SUNY Buffalo State,4,1,0.5756,8395
SUNY Cortland,4,1,0.4793,6333
SUNY at Fredonia,4,1,0.6491,4366
SUNY College at Geneseo,4,1,0.7236,5522
State University of New York at New Paltz,4,1,0.443,6616
SUNY Oneonta,4,1,0.5952,5923
SUNY College at Oswego,4,1,0.5365,7090
SUNY College at Potsdam,4,1,0.666,3296
SUNY at Purchase College,4,1,0.7401,3968
SUNY College of Optometry,4,1,NULL,NULL
SUNY College at Old Westbury,4,1,0.7822,4481
SUNY College at Plattsburgh,4,1,0.529,5272
SUNY Downstate Health Sciences University,4,1,NULL,225
SUNY Empire State College,4,1,NULL,8622
SUNY Maritime College,4,1,0.695,1633
Upstate Medical University,4,1,NULL,246
Swedish Institute a College of Health Sciences,2,3,NULL,716
Syracuse University,4,2,0.4688,14788
Talmudical Seminary Oholei Torah,3,2,0.9245,300
Talmudical Institute of Upstate New York,2,2,1,9
Teachers College at Columbia University,4,2,NULL,NULL
Tompkins Cortland Community College,2,1,NULL,2264
Torah Temimah Talmudical Seminary,3,2,0.9231,66
Touro College,4,2,0.7437,5670
Trocaire College,3,2,NULL,1279
Excelsior College,4,2,NULL,31039
Ulster County Community College,2,1,NULL,1981
Union College,3,2,0.3737,2167
Union Theological Seminary in the City of New York,4,2,NULL,NULL
United Talmudical Seminary,3,2,NULL,1944
United States Merchant Marine Academy,4,1,0.2216,954
United States Military Academy,3,1,0.0956,4491
Utica College,4,2,0.8366,3595
Vassar College,3,2,0.2378,2323
Villa Maria College,3,2,0.8065,591
School of Visual Arts,4,3,0.7236,3608
Wagner College,4,2,0.6969,1763
Webb Institute,3,2,0.3491,98
Wells College,3,2,0.7974,482
The College of Westchester,3,3,0.982,832
SUNY Westchester Community College,2,1,NULL,11223
Westchester School of Beauty Culture,1,3,NULL,78
Word of Life Bible Institute,1,2,NULL,522
Yeshiva Karlin Stolin,3,2,0.9556,151
Yeshivat Mikdash Melech,3,2,1,15
Yeshiva Derech Chaim,4,2,0.6304,83
Yeshiva of Nitra Rabbinical College,4,2,NULL,186
Yeshiva Shaar Hatorah,4,2,0.7368,82
Yeshiva University,4,2,0.6282,2703
Yeshivath Viznitz,4,2,0.975,517
Yeshivath Zichron Moshe,4,2,0.9231,165
College of the Albemarle,2,1,NULL,1526
The Art Institute of Charlotte,3,3,NULL,451
South Piedmont Community College,2,1,NULL,1545
Appalachian State University,4,1,0.7,16888
Asheville-Buncombe Technical Community College,2,1,NULL,4744
Barton College,4,2,0.3891,877
Beaufort County Community College,2,1,NULL,1390
Belmont Abbey College,3,2,0.9919,1501
Bennett College,3,2,0.8893,409
Bladen Community College,2,1,NULL,849
Blue Ridge Community College,2,1,NULL,1514
Brevard College,3,2,0.4502,680
Brunswick Community College,2,1,NULL,918
Cabarrus College of Health Sciences,4,2,0.8421,411
Caldwell Community College and Technical Institute,2,1,NULL,2210
Campbell University,4,2,0.8058,4328
Cape Fear Community College,2,1,NULL,7080
Carolina School of Broadcasting,1,3,NULL,64
Carteret Community College,2,1,NULL,1357
Catawba College,4,2,0.424,1321
Catawba Valley Community College,2,1,NULL,3437
Central Carolina Community College,2,1,NULL,3395
Central Piedmont Community College,2,1,NULL,17538
Chowan University,4,2,0.6004,1494
Cleveland Community College,2,1,NULL,2241
Coastal Carolina Community College,2,1,NULL,3659
Craven Community College,2,1,NULL,2625
Davidson-Davie Community College,2,1,NULL,2661
Davidson College,3,2,0.2024,1800
Duke University,4,2,0.0986,6552
Durham Technical Community College,2,1,NULL,3972
East Carolina University,4,1,0.7902,22598
Edgecombe Community College,2,1,NULL,1775
Elizabeth City State University,4,1,0.5981,1301
Elon University,4,2,0.6653,6045
Fayetteville Technical Community College,2,1,NULL,9690
Fayetteville State University,4,1,0.6756,4817
Forsyth Technical Community College,2,1,NULL,6602
Gardner-Webb University,4,2,0.527,2210
Gaston College,2,1,NULL,5034
Greensboro College,4,2,0.4069,796
Guilford College,3,2,0.9072,1502
Guilford Technical Community College,2,1,NULL,9821
Halifax Community College,2,1,NULL,714
Haywood Community College,2,1,NULL,1203
Heritage Bible College,3,2,NULL,42
High Point University,4,2,0.8066,4407
Isothermal Community College,2,1,NULL,1201
James Sprunt Community College,2,1,NULL,1043
John Wesley University,4,2,0.4464,134
Johnson C Smith University,4,2,0.381,1392
Johnston Community College,2,1,NULL,2718
Lees-McRae College,3,2,0.7076,920
Lenoir Community College,2,1,NULL,1627
Lenoir-Rhyne University,4,2,0.739,1573
Leons Beauty School Inc,1,3,NULL,176
Livingstone College,3,2,0.3724,1143
Louisburg College,2,2,0.8104,620
Mars Hill University,4,2,0.5822,1255
Martin Community College,2,1,NULL,274
Mayland Community College,2,1,NULL,721
McDowell Technical Community College,2,1,NULL,571
Meredith College,4,2,0.6891,1638
Methodist University,4,2,0.572,1908
Miller-Motte College-Wilmington,3,3,NULL,1678
Mitchell Community College,2,1,NULL,2000
Mitchells Academy,1,3,NULL,9
Montgomery Community College,2,1,NULL,559
Montreat College,4,2,0.6515,695
University of Mount Olive,4,2,0.491,3061
College of Wilmington,1,3,NULL,165
Nash Community College,2,1,NULL,2133
North Carolina A & T State University,4,1,0.6223,10011
University of North Carolina at Asheville,4,1,0.8039,3496
University of North Carolina at Chapel Hill,4,1,0.244,18658
University of North Carolina at Charlotte,4,1,0.6584,23622
University of North Carolina at Greensboro,4,1,0.7804,15988
North Carolina Central University,4,1,0.8281,5939
University of North Carolina School of the Arts,4,1,0.3264,867
North Carolina State University at Raleigh,4,1,0.5136,22801
North Carolina Wesleyan College,3,2,0.5297,2086
University of North Carolina Wilmington,4,1,0.6652,14183
Pamlico Community College,2,1,NULL,357
William Peace University,3,2,0.5908,927
University of North Carolina at Pembroke,4,1,0.8074,5308
Pfeiffer University,4,2,0.6602,813
Piedmont Community College,2,1,NULL,862
Pitt Community College,2,1,NULL,6528
Queens University of Charlotte,4,2,0.7916,1602
Randolph Community College,2,1,NULL,1754
Richmond Community College,2,1,NULL,1648
Mid-Atlantic Christian University,3,2,0.5344,192
Roanoke-Chowan Community College,2,1,NULL,446
Robeson Community College,2,1,NULL,1513
Rockingham Community College,2,1,NULL,1465
Rowan-Cabarrus Community College,2,1,NULL,4171
Saint Augustine's University,3,2,0.7611,974
Salem College,4,2,0.5684,813
Sampson Community College,2,1,NULL,1411
Sandhills Community College,2,1,NULL,2733
Shaw University,4,2,0.5286,1545
Sherrill's University of Barber & Cosmetology,1,3,NULL,96
Paul Mitchell the School-Fayetteville,1,3,NULL,154
St. Andrews University,4,2,0.4123,612
Southeastern Community College,2,1,NULL,1266
Southwestern Community College,2,1,NULL,1649
Stanly Community College,2,1,NULL,1943
Southeastern Baptist Theological Seminary,4,2,0.9524,406
Surry Community College,2,1,NULL,1967
Alamance Community College,2,1,NULL,3328
Tri-County Community College,2,1,NULL,530
Vance-Granville Community College,2,1,NULL,2159
Wake Forest University,4,2,0.2757,5101
Wake Technical Community College,2,1,NULL,20351
Warren Wilson College,4,2,0.7936,582
Watts School of Nursing,1,2,NULL,145
Wayne Community College,2,1,NULL,3134
Western Piedmont Community College,2,1,NULL,1420
Wilkes Community College,2,1,NULL,1866
Wilson Community College,2,1,NULL,1044
Wingate University,4,2,0.9324,2586
Carolina Christian College,4,2,NULL,32
Winston Salem Barber School,1,3,NULL,50
Winston-Salem State University,4,1,0.6657,4570
Western Carolina University,4,1,0.3884,9234
Rasmussen University-North Dakota,3,3,NULL,525
Bismarck State College,3,1,NULL,2892
Dickinson State University,3,1,0.9897,1153
Nueta Hidatsa Sahnish College,3,1,NULL,202
Josef's School of Hair Skin & Body-Grand Forks,1,3,NULL,41
Headquarters Academy of Hair Design Inc,1,3,NULL,38
University of Jamestown,4,2,0.6525,896
Josef's School of Hair Design Inc-Fargo Downtown,1,3,NULL,40
Lake Region State College,2,1,NULL,684
Cankdeska Cikana Community College,2,1,NULL,225
University of Mary,4,2,0.7635,2064
Mayville State University,3,1,0.481,825
Minot State University,4,1,0.6897,2466
Moler Barber College,1,3,NULL,9
University of North Dakota,4,1,0.8348,10351
North Dakota State College of Science,2,1,NULL,2109
Dakota College at Bottineau,2,1,NULL,454
North Dakota State University-Main Campus,4,1,0.9159,11687
Williston State College,2,1,NULL,747
JZ Trend Academy Paul Mitchell Partner School,1,3,NULL,35
Sitting Bull College,4,1,NULL,283
Trinity Bible College and Graduate School,4,2,0.4236,183
Turtle Mountain Community College,3,2,NULL,511
United Tribes Technical College,3,2,NULL,302
Valley City State University,4,1,0.763,1010
ETI Technical College,2,3,NULL,175
The Art Institute of Cincinnati-AIC College of Design,3,3,0.4091,20
Miami-Jacobs Career College-Independence,2,3,NULL,12
Air Force Institute of Technology-Graduate School of Engineering & Management,4,1,NULL,NULL
Herzing University-Akron,3,2,0.8659,493
University of Akron Main Campus,4,1,0.9255,15047
Akron School of Practical Nursing,1,1,0.8375,70
University of Akron Wayne College,2,1,NULL,913
Allegheny Wesleyan College,3,2,NULL,75
Antonelli College-Cincinnati,2,3,NULL,117
Apollo Career Center,1,1,NULL,452
Art Academy of Cincinnati,4,2,0.4544,174
Ashland County-West Holmes Career Center,1,1,NULL,45
Ashland University,4,2,0.7351,3660
Ashtabula County Technical and Career Campus,1,1,NULL,156
Athenaeum of Ohio,4,2,NULL,51
Auburn Career Center,1,1,NULL,98
Aultman College of Nursing and Health Sciences,3,2,0.8824,375
Baldwin Wallace University,4,2,0.7805,3131
Belmont College,2,1,NULL,780
Bluffton University,4,2,0.4884,703
Fortis College-Ravenna,2,3,NULL,155
Bowling Green State University-Firelands,2,1,NULL,1236
Bowling Green State University-Main Campus,4,1,0.732,13790
Bryant & Stratton College-Parma,3,3,NULL,349
Buckeye Hills Career Center,1,1,NULL,202
Butler Technology and Career Development Schools,1,1,NULL,211
Canton City Schools Adult Career and Technical Education,1,1,1,101
Capital University,4,2,0.6865,2573
Case Western Reserve University,4,2,0.3312,5020
Cedarville University,4,2,0.7145,3132
Central Ohio Technical College,2,1,NULL,2187
Central School of Practical Nursing,1,2,NULL,124
Central State University,4,1,0.4801,1772
Chatfield College,2,2,NULL,148
Choffin Career  and Technical Center,1,1,NULL,125
The Christ College of Nursing and Health Sciences,3,2,0.5144,912
Cincinnati Christian University,4,2,0.8811,547
Cincinnati College of Mortuary Science,3,2,NULL,85
University of Cincinnati-Main Campus,4,1,0.7649,25523
Cincinnati State Technical and Community College,2,1,NULL,6934
University of Cincinnati-Clermont College,3,1,NULL,2238
University of Cincinnati-Blue Ash College,3,1,NULL,4495
Ohio Christian University,4,2,NULL,3471
Clark State College,2,1,NULL,4119
Scott College of Cosmetology,1,3,NULL,42
Cleveland Institute of Art,3,2,0.5423,630
Cleveland Institute of Dental-Medical Assistants-Cleveland,1,3,NULL,75
Cleveland Institute of Music,4,2,0.4306,212
Cleveland State University,4,1,0.9006,11647
Columbiana County Career and Technical Center,1,1,NULL,176
Bradford School,2,3,NULL,368
Columbus College of Art and Design,4,2,0.7011,1024
Columbus State Community College,2,1,NULL,19559
Cuyahoga Community College District,2,1,NULL,18942
Davis College,2,3,NULL,91
Dayton Barber College,1,3,NULL,44
University of Dayton,4,2,0.7168,8422
Defiance College,4,2,0.5648,581
Denison University,3,2,0.3724,2321
Edison State Community College,2,1,NULL,1730
EHOVE Career Center,1,1,NULL,313
Bryant & Stratton College-Cleveland,3,3,NULL,263
The University of Findlay,4,2,0.7508,2637
Franklin University,4,2,NULL,3433
Gerbers Akron Beauty School,1,3,NULL,68
Gods Bible School and College,4,2,NULL,239
Good Samaritan College of Nursing and Health Science,3,2,0.4464,413
Great Oaks Career Campuses,1,1,NULL,191
Hannah E Mullins School of Practical Nursing,1,1,0.55,57
Adult and Community Education-Hudson,1,1,0.8261,129
Hebrew Union College-Jewish Institute of Religion,4,2,NULL,NULL
Heidelberg University,4,2,0.7606,1049
Hiram College,4,2,0.6353,966
Hobart Institute of Welding Technology,1,2,NULL,464
Hocking College,2,1,NULL,2511
Ross Medical Education Center-Cincinnati,1,3,NULL,97
International College of Broadcasting,2,3,NULL,54
Eastern Gateway Community College,2,1,NULL,7446
John Carroll University,4,2,0.8503,2981
Hondros College of Nursing,3,3,0.5498,2093
Casal Aveda Institute,1,3,NULL,123
Kent State University at Ashtabula,3,1,NULL,1789
Kent State University at East Liverpool,3,1,NULL,1057
Kent State University at Stark,3,1,NULL,4235
Kent State University at Trumbull,3,1,NULL,2055
Kent State University at Tuscarawas,3,1,NULL,1762
Kent State University at Salem,3,1,NULL,1403
Kent State University at Kent,4,1,0.8751,22403
Kent State University at Geauga,3,1,NULL,1955
Kenyon College,3,2,0.3384,1661
Kettering College,4,2,0.2836,615
Lake Erie College,4,2,0.6045,750
Lakeland Community College,2,1,NULL,4381
O C Collins Career Center,1,1,NULL,353
James A. Rhodes State College,2,1,NULL,1991
Ohio Business College-Sheffield,2,3,NULL,228
Ohio Business College-Sandusky,2,3,NULL,212
Lorain County Community College,2,1,NULL,7976
Lourdes University,4,2,0.9667,1036
Malone University,4,2,0.6599,1200
Marietta College,4,2,0.6703,964
Marion Technical College,2,1,NULL,1340
Medina County Career Center,1,1,NULL,71
Mercy College of Ohio,3,2,0.5747,1402
Methodist Theological School in Ohio,4,2,NULL,NULL
Miami University-Hamilton,3,1,NULL,2545
Miami University-Middletown,3,1,NULL,1519
Miami University-Oxford,4,1,0.682,16816
Miami-Jacobs Career College-Dayton,2,3,NULL,11
Moler Hollywood Beauty Academy,1,3,NULL,92
Miami Valley Career Technology Center,1,1,NULL,293
Mount Carmel College of Nursing,4,2,0.9932,878
University of Mount Union,4,2,0.8109,2049
Mount Vernon Nazarene University,4,2,0.7674,1623
Mount Saint Joseph University,4,2,0.7325,1177
Zane State College,2,1,NULL,1110
Muskingum University,4,2,0.7439,1525
National Beauty College,1,3,NULL,106
North Central State College,2,1,NULL,1798
Northern Institute of Cosmetology,1,3,NULL,24
Northwest State Community College,2,1,NULL,1250
Toledo Public Schools Adult and Continuing Education,1,1,0.8596,110
Notre Dame College,4,2,0.8948,1500
Northeast Ohio Medical University,4,1,NULL,NULL
University of Northwestern Ohio,4,2,NULL,3625
Oberlin College,4,2,0.3372,2827
Ohio Technical College,2,3,NULL,883
Ohio Dominican University,4,2,0.7716,1077
Brightwood College-Dayton,2,3,NULL,276
Ohio Northern University,4,2,0.661,2111
Ohio State University Agricultural Technical Institute,2,1,NULL,672
Ohio State University-Lima Campus,3,1,NULL,927
Ohio State University-Mansfield Campus,3,1,NULL,962
Ohio State University-Marion Campus,3,1,NULL,1097
Ohio State University-Newark Campus,3,1,NULL,2518
Ohio State Beauty Academy,1,3,NULL,115
Ohio State College of Barber Styling,1,3,NULL,223
The Spa School,1,3,NULL,107
Ohio State School of Cosmetology-Canal Winchester,1,3,NULL,102
Ohio State University-Main Campus,4,1,0.4806,44853
Ohio University-Eastern Campus,2,1,NULL,472
Ohio University-Chillicothe Campus,2,1,NULL,1530
Ohio University-Southern Campus,2,1,NULL,1199
Ohio University-Lancaster Campus,2,1,NULL,1422
Ohio University-Main Campus,4,1,0.7393,22936
Ohio University-Zanesville Campus,2,1,NULL,1064
East Ohio College,2,3,NULL,162
Trinity Health System School of Nursing,1,2,0.8462,86
Ohio Wesleyan University,3,2,0.7139,1549
Otterbein University,4,2,0.764,2367
Owens Community College,2,1,NULL,6348
Paramount Beauty Academy,1,3,NULL,39
Cuyahoga Valley Career Center,1,1,NULL,119
Payne Theological Seminary,4,2,NULL,NULL
