INSTNM,HIGHDEG,CONTROL,ADM_RATE,UGDS
Pitt Community College,2,1,NULL,6131
Queens University of Charlotte,4,2,0.7854,1695
Randolph Community College,2,1,NULL,1637
Richmond Community College,2,1,NULL,1612
Mid-Atlantic Christian University,3,2,0.4412,205
Roanoke-Chowan Community College,2,1,NULL,405
Robeson Community College,2,1,NULL,1338
Rockingham Community College,2,1,NULL,1215
Rowan-Cabarrus Community College,2,1,NULL,4574
Saint Augustine's University,3,2,0.6341,767
Salem College,4,2,0.3947,674
Sampson Community College,2,1,NULL,1231
Sandhills Community College,2,1,NULL,2648
Shaw University,4,2,0.5236,1302
Sherrill's University of Barber & Cosmetology,1,3,NULL,84
Paul Mitchell the School-Fayetteville,1,3,NULL,159
St. Andrews University,4,2,0.4068,634
Southeastern Community College,2,1,NULL,1248
Southwestern Community College,2,1,NULL,1563
Stanly Community College,2,1,NULL,1879
Southeastern Baptist Theological Seminary,4,2,0.9014,520
Surry Community College,2,1,NULL,1873
Alamance Community College,2,1,NULL,3901
Tri-County Community College,2,1,NULL,484
Vance-Granville Community College,2,1,NULL,2036
Wake Forest University,4,2,0.294,5225
Wake Technical Community College,2,1,NULL,19545
Warren Wilson College,4,2,0.8559,635
Watts School of Nursing,1,2,NULL,152
Wayne Community College,2,1,NULL,2943
Western Piedmont Community College,2,1,NULL,1259
Wilkes Community College,2,1,NULL,1473
Wilson Community College,2,1,NULL,1339
Wingate University,4,2,0.8479,2721
Carolina Christian College,3,2,NULL,65
Winston Salem Barber School,1,3,NULL,111
Winston-Salem State University,4,1,0.6531,4610
Western Carolina University,4,1,0.3966,9835
Rasmussen University-North Dakota,3,3,NULL,609
Bismarck State College,3,1,NULL,2830
Dickinson State University,3,1,1,1114
Nueta Hidatsa Sahnish College,3,1,NULL,157
Josef's School of Hair Skin & Body-Grand Forks,1,3,NULL,48
University of Jamestown,4,2,0.615,877
Lake Region State College,2,1,NULL,688
Cankdeska Cikana Community College,2,1,NULL,150
University of Mary,4,2,0.779,2169
Mayville State University,4,1,0.8608,878
Minot State University,4,1,0.501,2410
Moler Barber College,1,3,NULL,9
University of North Dakota,4,1,0.8221,9910
North Dakota State College of Science,2,1,NULL,1926
Dakota College at Bottineau,2,1,NULL,508
North Dakota State University-Main Campus,4,1,0.9253,11182
Williston State College,2,1,NULL,803
JZ Trend Academy Paul Mitchell Partner School,1,3,NULL,25
Sitting Bull College,3,1,NULL,256
Trinity Bible College and Graduate School,4,2,0.9231,176
Turtle Mountain Community College,3,2,NULL,506
United Tribes Technical College,3,2,NULL,399
Valley City State University,4,1,0.737,1006
ETI Technical College,2,3,NULL,129
The Art Institute of Cincinnati-AIC College of Design,3,3,0.4103,17
Air Force Institute of Technology-Graduate School of Engineering & Management,4,1,NULL,NULL
Herzing University-Akron,3,2,1,452
University of Akron Main Campus,4,1,0.6893,13676
University of Akron Wayne College,2,1,NULL,745
Allegheny Wesleyan College,3,2,NULL,63
Antonelli College-Cincinnati,2,3,NULL,56
Apollo Career Center,1,1,NULL,449
Art Academy of Cincinnati,4,2,0.3274,191
Ashland County-West Holmes Career Center,1,1,NULL,48
Ashland University,4,2,0.6806,3955
Ashtabula County Technical and Career Campus,1,1,NULL,130
Athenaeum of Ohio,4,2,NULL,51
Auburn Career Center,1,1,NULL,138
Aultman College of Nursing and Health Sciences,3,2,0.7463,329
Baldwin Wallace University,4,2,0.7425,3058
Belmont College,2,1,NULL,674
Bluffton University,4,2,0.4202,659
Fortis College-Ravenna,2,3,NULL,15
Bowling Green State University-Firelands,2,1,NULL,1217
Bowling Green State University-Main Campus,4,1,0.7227,13729
Bryant & Stratton College-Parma,3,3,NULL,308
Buckeye Hills Career Center,1,1,NULL,190
Butler Technology and Career Development Schools,1,1,NULL,302
Canton City Schools Adult Career and Technical Education,1,1,0.5909,82
Capital University,4,2,0.7302,2400
Case Western Reserve University,4,2,0.2925,5131
Cedarville University,4,2,0.7936,3318
Central Ohio Technical College,2,1,NULL,2089
Central School of Practical Nursing,1,2,NULL,76
Central State University,3,1,0.5708,2079
Chatfield College,2,2,NULL,142
Choffin Career  and Technical Center,1,1,NULL,86
The Christ College of Nursing and Health Sciences,3,2,0.6364,896
Cincinnati Christian University,4,2,0.4158,592
Cincinnati College of Mortuary Science,3,2,NULL,78
University of Cincinnati-Main Campus,4,1,0.7312,25973
Cincinnati State Technical and Community College,2,1,NULL,6438
University of Cincinnati-Clermont College,3,1,NULL,2308
University of Cincinnati-Blue Ash College,3,1,NULL,4654
Ohio Christian University,4,2,NULL,2737
Clark State College,2,1,NULL,3812
Scott College of Cosmetology,1,3,NULL,14
Cleveland Institute of Art,3,2,0.7346,658
Cleveland Institute of Music,4,2,0.3671,231
Cleveland State University,4,1,0.8834,11603
Columbiana County Career and Technical Center,1,1,NULL,184
Bradford School,2,3,NULL,324
Columbus College of Art and Design,4,2,0.8849,1031
Columbus State Community College,2,1,NULL,19147
Cuyahoga Community College District,2,1,NULL,10658
Davis College,2,3,NULL,71
Dayton Barber College,1,3,NULL,48
University of Dayton,4,2,0.7154,8508
Defiance College,4,2,0.524,520
Denison University,3,2,0.3391,2368
Edison State Community College,2,1,NULL,1597
EHOVE Career Center,1,1,NULL,267
Bryant & Stratton College-Cleveland,3,3,NULL,202
The University of Findlay,4,2,0.7429,2533
Franklin University,4,2,NULL,3177
Gerbers Akron Beauty School,1,3,NULL,45
Gods Bible School and College,4,2,0.4915,231
Good Samaritan College of Nursing and Health Science,3,2,0.4444,413
Great Oaks Career Campuses,1,1,NULL,261
Hannah E Mullins School of Practical Nursing,1,1,0.8,136
Adult and Community Education-Hudson,1,1,0.9375,136
Hebrew Union College-Jewish Institute of Religion,4,2,NULL,NULL
Heidelberg University,4,2,0.7308,1044
Hiram College,4,2,0.5761,926
Hobart Institute of Welding Technology,1,2,NULL,367
Hocking College,2,1,NULL,2327
Ross Medical Education Center-Cincinnati,1,3,NULL,142
International College of Broadcasting,2,3,NULL,54
Eastern Gateway Community College,2,1,NULL,13157
John Carroll University,4,2,0.8325,3013
Hondros College of Nursing,3,3,0.6574,2109
Casal Aveda Institute,1,3,NULL,115
Kent State University at Ashtabula,3,1,NULL,1767
Kent State University at East Liverpool,3,1,NULL,948
Kent State University at Stark,3,1,NULL,3878
Kent State University at Trumbull,3,1,NULL,1950
Kent State University at Tuscarawas,3,1,NULL,1751
Kent State University at Salem,3,1,NULL,1390
Kent State University at Kent,4,1,0.8535,21793
Kent State University at Geauga,3,1,NULL,1859
Kenyon College,3,2,0.3583,1719
Kettering College,4,2,0.2663,610
Lake Erie College,4,2,0.65,703
Lakeland Community College,2,1,NULL,3702
O C Collins Career Center,1,1,NULL,350
James A. Rhodes State College,2,1,NULL,1863
Ohio Business College-Sheffield,2,3,NULL,199
Ohio Business College-Sandusky,2,3,NULL,160
Lorain County Community College,2,1,NULL,7346
Lourdes University,4,2,0.8946,1014
Malone University,4,2,0.6969,1188
Marietta College,4,2,0.6903,985
Marion Technical College,2,1,NULL,1558
Medina County Career Center,1,1,NULL,52
Mercy College of Ohio,3,2,0.556,1461
Methodist Theological School in Ohio,4,2,NULL,NULL
Miami University-Hamilton,4,1,NULL,2452
Miami University-Middletown,3,1,NULL,1443
Miami University-Oxford,4,1,0.7455,17038
Moler Hollywood Beauty Academy,1,3,NULL,67
Miami Valley Career Technology Center,1,1,NULL,214
Mount Carmel College of Nursing,4,2,0.7818,873
University of Mount Union,4,2,0.9641,2061
Mount Vernon Nazarene University,4,2,0.7575,1671
Mount Saint Joseph University,4,2,0.6032,1185
Zane State College,2,1,NULL,1042
Muskingum University,4,2,0.7218,1544
National Beauty College,1,3,NULL,100
North Central State College,2,1,NULL,1762
Northern Institute of Cosmetology,1,3,NULL,24
Northwest State Community College,2,1,NULL,1063
Toledo Public Schools Adult and Continuing Education,1,1,NULL,54
Notre Dame College,4,2,0.8965,1340
Northeast Ohio Medical University,4,1,NULL,NULL
University of Northwestern Ohio,4,2,NULL,3342
Oberlin College,4,2,0.3621,2785
Ohio Technical College,2,3,NULL,905
Ohio Dominican University,4,2,0.7535,1080
Ohio Northern University,4,2,0.683,2144
Ohio State University Agricultural Technical Institute,2,1,NULL,660
Ohio State University-Lima Campus,3,1,NULL,934
Ohio State University-Mansfield Campus,3,1,NULL,958
Ohio State University-Marion Campus,3,1,NULL,1166
Ohio State University-Newark Campus,3,1,NULL,2771
Ohio State Beauty Academy,1,3,NULL,90
Ohio State College of Barber Styling,1,3,NULL,234
The Spa School,1,3,NULL,171
Ohio State School of Cosmetology-Canal Winchester,1,3,NULL,100
Ohio State University-Main Campus,4,1,0.5197,45769
Ohio University-Eastern Campus,2,1,NULL,396
Ohio University-Chillicothe Campus,2,1,NULL,1399
Ohio University-Southern Campus,2,1,NULL,1042
Ohio University-Lancaster Campus,2,1,NULL,1387
Ohio University-Main Campus,4,1,0.783,22072
Ohio University-Zanesville Campus,2,1,NULL,993
East Ohio College,2,3,NULL,201
Trinity Health System School of Nursing,1,2,1,85
Ohio Wesleyan University,3,2,0.6899,1554
Otterbein University,4,2,0.8102,2361
Owens Community College,2,1,NULL,5812
Paramount Beauty Academy,1,3,NULL,33
Cuyahoga Valley Career Center,1,1,NULL,119
Payne Theological Seminary,4,2,NULL,NULL
Pontifical College Josephinum,4,2,0.8333,90
Professional Skills Institute,2,3,0.7826,440
Firelands Regional Medical Center School of Nursing,1,2,NULL,60
Rabbinical College Telshe,4,2,0.84,38
Raphael's School of Beauty Culture Inc-Niles,1,3,NULL,148
Fortis College-Centerville,2,3,NULL,479
University of Rio Grande,4,2,NULL,826
The Modern College of Design,2,3,0.9139,210
Shawnee State University,4,1,NULL,2762
Sinclair Community College,2,1,NULL,14940
Hussian College-Daymar College Columbus,2,3,NULL,92
Stark State College,2,1,NULL,7805
Stautzenberger College-Maumee,2,3,NULL,550
Franciscan University of Steubenville,4,2,0.771,2117
Southern State Community College,2,1,NULL,1276
Terra State Community College,2,1,NULL,1344
Tiffin Academy of Hair Design,1,3,NULL,39
Tiffin University,4,2,0.6922,1995
University of Toledo,4,1,0.9365,14893
Tri-State Bible College,3,2,NULL,29
Tri-County Adult Career Center,1,1,NULL,51
Tri-Rivers Career Center,1,1,NULL,207
Union Institute & University,4,2,NULL,657
United Theological Seminary,4,2,NULL,NULL
Upper Valley Career Center,1,1,NULL,36
Urbana University,4,2,0.9942,424
Ursuline College,4,2,0.9034,621
The North Coast College,3,3,0.8235,107
Walsh University,4,2,0.778,1826
Washington State Community College,2,1,NULL,973
Wilberforce University,4,2,0.6737,643
Wilmington College,3,2,0.8459,1253
Winebrenner Theological Seminary,4,2,NULL,NULL
Wittenberg University,4,2,0.7373,1701
The College of Wooster,3,2,0.5418,2001
Wright State University-Main Campus,4,1,0.949,10140
Wright State University-Lake Campus,3,1,0.9944,832
Xavier University,4,2,0.7379,4955
Youngstown State University,4,1,0.6877,10030
Bacone College,3,2,0.1524,271
Oklahoma Wesleyan University,4,2,0.6773,905
Southern Nazarene University,4,2,NULL,1563
Broken Arrow Beauty College-Broken Arrow,1,3,NULL,40
Pontotoc Technology Center,1,1,NULL,98
Cameron University,4,1,NULL,3623
Carl Albert State College,2,1,NULL,1547
Central Oklahoma College,1,3,NULL,247
University of Central Oklahoma,4,1,0.7822,13118
Connors State College,2,1,NULL,1827
East Central University,4,1,0.8264,2725
Eastern Oklahoma State College,2,1,NULL,1160
Redlands Community College,2,1,NULL,1103
Enid Beauty College,1,3,NULL,33
Eves College of Hairstyling,1,3,NULL,88
Randall University,4,2,0.505,290
Langston University,4,1,NULL,1922
Murray State College,2,1,NULL,1617
Spartan College of Aeronautics and Technology,3,3,NULL,979
Northeastern State University,4,1,0.9754,6332
Beauty Technical College Inc,1,3,NULL,24
Northern Oklahoma College,2,1,NULL,2546
Northeastern Oklahoma A&M College,2,1,NULL,1627
Northwestern Oklahoma State University,4,1,0.6239,1681
Oklahoma State University Center for Health Sciences,4,1,NULL,NULL
Oklahoma Christian University,4,2,0.6476,1813
University of Oklahoma-Health Sciences Center,4,1,NULL,759
Oklahoma Panhandle State University,3,1,NULL,1106
Oklahoma State University-Main Campus,4,1,0.7379,20323
Oklahoma State University-Oklahoma City,3,1,NULL,5058
Oklahoma Baptist University,4,2,0.6431,1808
Oklahoma City Community College,2,1,NULL,10737
Oklahoma City University,4,2,0.7618,1691
University of Oklahoma-Norman Campus,4,1,0.7769,21675
Oklahoma State University Institute of Technology,3,1,NULL,2195
Oral Roberts University,4,2,0.805,3159
Rogers State University,4,1,NULL,3162
Rose State College,2,1,NULL,5587
Jenks Beauty College,1,3,NULL,73
University of Science and Arts of Oklahoma,3,1,0.5304,817
Seminole State College,2,1,NULL,1228
Southern School of Beauty Inc,1,3,NULL,20
Southeastern Oklahoma State University,4,1,0.7539,2960
Southwestern Christian University,4,2,0.8014,556
Southwestern Oklahoma State University,4,1,0.9186,4242
Tulsa Community College,2,1,NULL,13903
Tulsa Welding School-Tulsa,2,3,NULL,753
University of Tulsa,4,2,0.4077,3246
Virgil's Beauty College,1,3,NULL,17
Western Oklahoma State College,2,1,NULL,991
Formations Institute of Cosmetology & Barbering,1,3,NULL,19
High Plains Technology Center,1,1,NULL,71
Paul Mitchell the School-Portland,1,3,NULL,165
Blue Mountain Community College,2,1,NULL,1330
Central Oregon Community College,2,1,NULL,4564
Chemeketa Community College,2,1,NULL,8514
Clackamas Community College,2,1,NULL,5187
Clatsop Community College,2,1,NULL,585
College of Hair Design Careers,1,3,NULL,63
Concorde Career College-Portland,2,3,0.882,446
Concordia University-Portland,4,2,0.6031,1468
Sumner College,2,3,1,321
East West College of the Healing Arts,1,3,NULL,297
Eastern Oregon University,4,1,0.9813,2587
New Hope Christian College-Eugene,4,2,1,92
George Fox University,4,2,0.8231,2669
Phagans Grants Pass College of Beauty,1,3,NULL,42
Lane Community College,2,1,NULL,6607
Lewis & Clark College,4,2,0.7376,2011
Linfield University-McMinnville Campus,3,2,0.8104,1343
Linn-Benton Community College,2,1,NULL,5516
Northwest College-Beaverton,1,3,NULL,51
Phagans Medford Beauty School,1,3,NULL,34
Northwest College-Clackamas,1,3,NULL,60
Mount Angel Seminary,4,2,1,40
Mt Hood Community College,2,1,NULL,5311
Multnomah University,4,2,0.5352,403
National University of Natural Medicine,4,2,NULL,32
Bushnell University,4,2,0.6242,555
Oregon Health & Science University,4,1,NULL,782
Oregon Institute of Technology,4,1,0.9585,3558
Oregon College of Art and Craft,4,2,0.9848,103
Oregon State University,4,1,0.8063,24787
University of Oregon,4,1,0.8337,18923
Pacific Northwest College of Art,4,2,0.9309,448
Pacific University,4,2,0.8531,1820
Phagans Beauty College,1,3,NULL,48
Phagans Central Oregon Beauty College,1,3,NULL,87
Phagans School of Beauty,1,3,NULL,32
Phagans School of Hair Design,1,3,NULL,163
Summit Salon Academy-Portland,1,3,NULL,56
Portland Community College,2,1,NULL,24404
Portland State University,4,1,0.902,18541
University of Portland,4,2,0.7533,3757
Reed College,4,2,0.3503,1456
Rogue Community College,2,1,NULL,4216
Pioneer Pacific College,3,3,NULL,892
Southern Oregon University,4,1,0.7647,4048
Southwestern Oregon Community College,2,1,NULL,1391
Treasure Valley Community College,2,1,NULL,1350
Umpqua Community College,2,1,NULL,2255
Warner Pacific University,4,2,0.9744,363
Corban University,4,2,0.9091,970
College of Cosmetology,1,3,NULL,56
Western Seminary,4,2,NULL,NULL
Willamette University,4,2,0.8364,1623
Western Oregon University,4,1,0.8447,4552
University of Western States,4,2,NULL,0
Jolie Hair and Beauty Academy-Hazleton,1,3,NULL,63
Bryn Athyn College of the New Church,4,2,0.888,294
Academy of Vocal Arts,4,2,NULL,NULL
Albright College,4,2,0.62,1897
All-State Career School,1,3,NULL,316
Community College of Allegheny County,2,1,NULL,14497
Allegheny College,3,2,0.6361,1735
The  Beauty Institute,1,3,NULL,31
DeSales University,4,2,0.7853,2449
Altoona Beauty School Inc,1,3,NULL,40
Alvernia University,4,2,0.6838,2176
The Beauty Institute-Ambler,1,3,NULL,104
American College of Financial Services,4,2,NULL,9121
Automotive Training Center-Exton,1,3,NULL,290
Clarks Summit University,4,2,0.5071,531
Community College of Beaver County,2,1,NULL,1634
Arcadia University,4,2,0.6416,2003
Missio Theological Seminary,4,2,NULL,NULL
Bidwell Training Center Inc,2,2,0.6923,115
Bloomsburg University of Pennsylvania,4,1,0.7678,7920
Bryn Mawr College,4,2,0.3408,1353
Bucknell University,4,2,0.3304,3583
Bucks County Community College,2,1,NULL,7104
Bucks County School of Beauty Culture Inc,1,3,NULL,67
