INSTNM,HIGHDEG,CONTROL,ADM_RATE,UGDS
Rensselaer Polytechnic Institute,4,2,0.4435,6200
Ridley-Lowell Business & Technical Institute-Binghamton,1,3,NULL,76
Roberts Wesleyan College,4,2,0.6472,1266
Rochester Institute of Technology,4,2,0.5493,12638
University of Rochester,4,2,0.3553,6235
Rockefeller University,4,2,NULL,NULL
Rockland Community College,2,1,NULL,5833
Empire Beauty School-Manhattan,1,3,NULL,514
Russell Sage College,4,2,0.5763,1421
St Bernard's School of Theology and Ministry,4,2,NULL,NULL
St Bonaventure University,4,2,0.659,1610
St Francis College,4,2,0.6414,2539
St. Joseph's College of Nursing,2,2,0.6,295
St Lawrence University,4,2,0.4288,2344
The College of Saint Rose,4,2,0.8353,2581
St. Thomas Aquinas College,4,2,0.7916,1152
Samaritan Hospital School of Nursing,2,2,0.75,142
Sarah Lawrence College,4,2,0.5179,1377
Schenectady County Community College,2,1,NULL,3006
Sh'or Yoshuv Rabbinical College,4,2,0.3,81
Siena College,4,2,0.7261,3144
Skidmore College,4,2,0.2908,2661
St. Joseph's College-New York,4,2,0.6678,3982
Saint Vladimirs Orthodox Theological Seminary,4,2,NULL,NULL
Spanish-American Institute,0,2,NULL,0
Saint Elizabeth College of Nursing,2,2,0.3333,196
Saint John Fisher College,4,2,0.6454,2741
St Paul's School of Nursing-Staten Island,2,3,NULL,468
St. John's University-New York,4,2,0.6336,11757
New York Career Institute,2,3,NULL,360
Branford Hall Career Institute-Bohemia Campus,1,3,NULL,368
Sullivan County Community College,2,1,NULL,1074
SUNY College of Technology at Alfred,3,1,0.7199,3712
SUNY College of Technology at Canton,3,1,0.8257,3094
SUNY College of Technology at Delhi,3,1,0.5135,3255
SUNY College of Agriculture and Technology at Cobleskill,3,1,0.7818,2271
Farmingdale State College,3,1,0.5802,8591
SUNY Morrisville,3,1,0.7735,2765
SUNY at Albany,4,1,0.5439,12955
Binghamton University,4,1,0.4062,13578
University at Buffalo,4,1,0.5938,20102
Stony Brook University,4,1,0.4067,16863
SUNY College of Environmental Science and Forestry,4,1,0.5421,1746
SUNY Polytechnic Institute,4,1,0.6431,1891
SUNY Brockport,4,1,0.5533,7066
SUNY Buffalo State,4,1,0.6407,8360
SUNY Cortland,4,1,0.5217,6292
SUNY at Fredonia,4,1,0.6235,4352
SUNY College at Geneseo,4,1,0.6685,5480
State University of New York at New Paltz,4,1,0.4294,6582
SUNY Oneonta,4,1,0.5284,5708
SUNY College at Oswego,4,1,0.5452,7113
SUNY College at Potsdam,4,1,0.7178,3406
SUNY at Purchase College,4,1,0.4351,3901
SUNY College of Optometry,4,1,NULL,NULL
SUNY College at Old Westbury,4,1,0.686,4086
SUNY College at Plattsburgh,4,1,0.5103,5146
SUNY Downstate Health Sciences University,4,1,NULL,338
SUNY Empire State College,4,1,NULL,9061
SUNY Maritime College,4,1,0.5804,1626
Upstate Medical University,4,1,NULL,207
Swedish Institute a College of Health Sciences,2,3,NULL,884
Syracuse University,4,2,0.5232,14777
Talmudical Seminary Oholei Torah,3,2,0.8298,278
Talmudical Institute of Upstate New York,4,2,0.6667,6
Teachers College at Columbia University,4,2,NULL,NULL
Technical Career Institutes,2,3,NULL,1400
Tompkins Cortland Community College,2,1,NULL,2492
Torah Temimah Talmudical Seminary,3,2,0.8,78
Touro College,4,2,0.619,6370
Trocaire College,3,2,0.5412,1284
Excelsior College,4,2,NULL,38297
Ulster County Community College,2,1,NULL,1868
Union College,3,2,0.369,2137
Union Theological Seminary in the City of New York,4,2,NULL,NULL
United Talmudical Seminary,4,2,NULL,2108
United States Merchant Marine Academy,4,1,0.203,904
United States Military Academy,3,1,0.0966,4389
Utica College,4,2,0.8195,3432
Vassar College,3,2,0.2688,2400
Villa Maria College,3,2,0.8462,584
School of Visual Arts,4,3,0.7445,3602
Wagner College,4,2,0.7294,1797
Webb Institute,3,2,0.2931,92
Wells College,3,2,0.9243,507
The College of Westchester,3,3,0.9393,927
SUNY Westchester Community College,2,1,NULL,11625
Westchester School of Beauty Culture,1,3,NULL,76
Wood Tobe-Coburn School,2,3,0.9423,299
Word of Life Bible Institute,1,2,NULL,542
Yeshiva Karlin Stolin,3,2,0.8889,142
Yeshivat Mikdash Melech,3,2,1,24
Yeshiva Derech Chaim,4,2,0.7,75
Yeshiva of Nitra Rabbinical College,4,2,NULL,216
Yeshiva Shaar Hatorah,4,2,0.7838,74
Yeshiva University,4,2,0.5075,2679
Yeshivath Viznitz,4,2,0.9147,527
Yeshivath Zichron Moshe,4,2,0.65,171
College of the Albemarle,2,1,NULL,1732
The Art Institute of Charlotte,3,3,NULL,594
South Piedmont Community College,2,1,NULL,1578
Appalachian State University,4,1,0.6832,16434
Asheville-Buncombe Technical Community College,2,1,NULL,4981
Barton College,4,2,0.4088,979
Beaufort County Community College,2,1,NULL,953
Belmont Abbey College,3,2,0.9733,1480
Bennett College,3,2,0.9578,400
Bladen Community College,2,1,NULL,997
Blue Ridge Community College,2,1,NULL,1658
Brevard College,3,2,0.4216,697
Brunswick Community College,2,1,NULL,1013
Cabarrus College of Health Sciences,3,2,1,431
Caldwell Community College and Technical Institute,2,1,NULL,2157
Campbell University,4,2,0.81,4490
Cape Fear Community College,2,1,NULL,7744
Carolina School of Broadcasting,1,3,NULL,60
Carteret Community College,2,1,NULL,1247
Catawba College,4,2,0.4707,1276
Catawba Valley Community College,2,1,NULL,3438
Central Carolina Community College,2,1,NULL,3510
Central Piedmont Community College,2,1,NULL,17940
Chowan University,3,2,0.5697,1525
Cleveland Community College,2,1,NULL,2027
Coastal Carolina Community College,2,1,NULL,3649
Craven Community College,2,1,NULL,2665
Davidson-Davie Community College,2,1,NULL,2954
Davidson College,3,2,0.2011,1791
Duke University,4,2,0.1083,6467
Durham Technical Community College,2,1,NULL,3718
East Carolina University,4,1,0.7034,22386
Edgecombe Community College,2,1,NULL,1889
Elizabeth City State University,4,1,0.5715,1272
Elon University,4,2,0.6044,6008
Fayetteville Technical Community College,2,1,NULL,9627
Fayetteville State University,4,1,0.5927,5105
Forsyth Technical Community College,2,1,NULL,7434
Gardner-Webb University,4,2,0.5188,2354
Gaston College,2,1,NULL,5080
Greensboro College,4,2,0.3625,820
Guilford College,3,2,0.6052,1682
Guilford Technical Community College,2,1,NULL,10847
Halifax Community College,2,1,NULL,853
Haywood Community College,2,1,NULL,1332
Heritage Bible College,3,2,NULL,57
High Point University,4,2,0.7908,4510
Isothermal Community College,2,1,NULL,1212
James Sprunt Community College,2,1,NULL,756
John Wesley University,4,2,0.3939,123
Johnson C Smith University,4,2,0.453,1324
Johnston Community College,2,1,NULL,2718
Lees-McRae College,3,2,0.6303,991
Lenoir Community College,2,1,NULL,1662
Lenoir-Rhyne University,4,2,0.7011,1590
Leons Beauty School Inc,1,3,NULL,146
Livingstone College,3,2,0.4778,1198
Louisburg College,2,2,0.7482,685
Mars Hill University,4,2,0.5674,1333
Martin Community College,2,1,NULL,340
Mayland Community College,2,1,NULL,595
McDowell Technical Community College,2,1,NULL,641
Mercy School of Nursing,1,1,NULL,0
Meredith College,4,2,0.6079,1650
Methodist University,4,2,0.5479,2134
Miller-Motte College-Wilmington,3,3,NULL,3015
Mitchell Community College,2,1,NULL,2231
Mitchells Academy,1,3,NULL,8
Montgomery Community College,2,1,NULL,545
Montreat College,4,2,0.6137,684
University of Mount Olive,4,2,0.4766,3151
College of Wilmington,1,3,NULL,173
Nash Community College,2,1,NULL,2261
North Carolina A & T State University,4,1,0.5364,9354
University of North Carolina at Asheville,4,1,0.7593,3462
University of North Carolina at Chapel Hill,4,1,0.2694,18169
University of North Carolina at Charlotte,4,1,0.6203,23246
University of North Carolina at Greensboro,4,1,0.7393,15781
North Carolina Central University,4,1,0.6669,5897
University of North Carolina School of the Arts,4,1,0.5442,897
North Carolina State University at Raleigh,4,1,0.4751,22390
North Carolina Wesleyan College,3,2,0.6157,2081
University of North Carolina Wilmington,4,1,0.7175,13608
Pamlico Community College,2,1,NULL,394
William Peace University,3,2,0.6284,1034
University of North Carolina at Pembroke,4,1,0.7356,5344
Pfeiffer University,4,2,0.4414,847
Piedmont Community College,2,1,NULL,1005
Pitt Community College,2,1,NULL,7047
Queens University of Charlotte,4,2,0.8275,1504
Randolph Community College,2,1,NULL,2225
Richmond Community College,2,1,NULL,1763
Mid-Atlantic Christian University,3,2,0.4606,193
Roanoke-Chowan Community College,2,1,NULL,511
Robeson Community College,2,1,NULL,1493
Rockingham Community College,2,1,NULL,1297
Rowan-Cabarrus Community College,2,1,NULL,4220
Saint Augustine's University,3,2,0.7271,944
Salem College,4,2,0.5684,920
Sampson Community College,2,1,NULL,952
Sandhills Community College,2,1,NULL,2612
Shaw University,4,2,0.4887,1711
Sherrill's University of Barber & Cosmetology,1,3,NULL,122
Paul Mitchell the School-Fayetteville,1,3,NULL,176
St. Andrews University,4,2,0.5622,683
Southeastern Community College,2,1,NULL,968
Southwestern Community College,2,1,NULL,1608
Stanly Community College,2,1,NULL,2020
Southeastern Baptist Theological Seminary,4,2,0.7609,376
Surry Community College,2,1,NULL,2075
Alamance Community College,2,1,NULL,3597
Tri-County Community College,2,1,NULL,623
Vance-Granville Community College,2,1,NULL,2148
Wake Forest University,4,2,0.3034,4949
Wake Technical Community College,2,1,NULL,20043
Warren Wilson College,4,2,0.8196,648
Watts School of Nursing,1,2,NULL,144
Wayne Community College,2,1,NULL,2586
Western Piedmont Community College,2,1,NULL,1398
Wilkes Community College,2,1,NULL,1686
Wilson Community College,2,1,NULL,1129
Wingate University,4,2,0.6956,2076
Carolina Christian College,4,2,NULL,32
Winston Salem Barber School,1,3,NULL,63
Winston-Salem State University,4,1,0.6326,4654
Western Carolina University,4,1,0.4069,9002
Rasmussen University-North Dakota,3,3,NULL,548
Bismarck State College,3,1,NULL,3060
Dickinson State University,3,1,0.9171,1153
Nueta Hidatsa Sahnish College,3,1,NULL,241
Josef's School of Hair Skin & Body-Grand Forks,1,3,NULL,57
Headquarters Academy of Hair Design Inc,1,3,NULL,42
University of Jamestown,4,2,0.5731,932
Josef's School of Hair Design Inc-Fargo Downtown,1,3,NULL,44
Lake Region State College,2,1,NULL,675
Cankdeska Cikana Community College,2,1,NULL,162
University of Mary,4,2,0.7701,1977
Mayville State University,3,1,0.5521,814
Minot State University,4,1,0.5981,2563
Moler Barber College,1,3,NULL,5
University of North Dakota,4,1,0.8369,10598
North Dakota State College of Science,2,1,NULL,2129
Dakota College at Bottineau,2,1,NULL,433
North Dakota State University-Main Campus,4,1,0.928,11683
Williston State College,2,1,NULL,751
JZ Trend Academy Paul Mitchell Partner School,1,3,NULL,33
Sitting Bull College,3,1,NULL,269
Trinity Bible College and Graduate School,4,2,0.5935,189
Turtle Mountain Community College,3,2,NULL,515
United Tribes Technical College,3,2,NULL,457
Valley City State University,4,1,0.9812,958
ETI Technical College,2,3,NULL,144
The Art Institute of Cincinnati-AIC College of Design,3,3,0.6923,31
Miami-Jacobs Career College-Independence,2,3,NULL,141
Air Force Institute of Technology-Graduate School of Engineering & Management,4,1,NULL,NULL
Herzing University-Akron,3,3,0.9259,476
University of Akron Main Campus,4,1,0.9592,15630
Akron School of Practical Nursing,1,1,0.6154,61
University of Akron Wayne College,2,1,NULL,1040
Allegheny Wesleyan College,3,2,NULL,69
Antonelli College-Cincinnati,2,3,NULL,78
Apollo Career Center,1,1,NULL,400
Art Academy of Cincinnati,4,2,0.3054,201
Ashland County-West Holmes Career Center,1,1,NULL,45
Ashland University,4,2,0.7247,3559
Ashtabula County Technical and Career Campus,1,1,NULL,153
Athenaeum of Ohio,4,2,NULL,62
Auburn Career Center,1,1,NULL,155
Aultman College of Nursing and Health Sciences,3,2,0.7447,363
Baldwin Wallace University,4,2,0.5973,3228
Belmont College,2,1,NULL,798
Bluffton University,4,2,0.4953,789
Fortis College-Ravenna,2,3,NULL,173
Bowling Green State University-Firelands,2,1,NULL,1315
Bowling Green State University-Main Campus,4,1,0.7605,13901
Bryant & Stratton College-Parma,3,3,NULL,334
Buckeye Hills Career Center,1,1,NULL,192
Butler Technology and Career Development Schools,1,1,NULL,317
Canton City Schools Adult Career and Technical Education,1,1,1,120
Capital University,4,2,0.6923,2600
Case Western Reserve University,4,2,0.3544,5048
Cedarville University,4,2,0.6906,3064
Central Ohio Technical College,2,1,NULL,2364
Central School of Practical Nursing,1,2,NULL,112
Central State University,4,1,0.4201,1705
Chatfield College,2,2,NULL,229
Choffin Career  and Technical Center,1,1,NULL,108
The Christ College of Nursing and Health Sciences,3,2,0.5667,852
Cincinnati Christian University,4,2,0.9241,652
Cincinnati College of Mortuary Science,3,2,NULL,90
University of Cincinnati-Main Campus,4,1,0.7642,24846
Cincinnati State Technical and Community College,2,1,NULL,7239
University of Cincinnati-Clermont College,3,1,NULL,2340
University of Cincinnati-Blue Ash College,3,1,NULL,4556
Ohio Christian University,4,2,NULL,3688
Clark State College,2,1,NULL,4372
Scott College of Cosmetology,1,3,NULL,46
Cleveland Institute of Art,3,2,0.6053,613
Cleveland Institute of Dental-Medical Assistants-Cleveland,1,3,NULL,98
Cleveland Institute of Music,4,2,0.4845,233
Cleveland State University,4,1,0.8745,11752
Columbiana County Career and Technical Center,1,1,NULL,156
Bradford School,2,3,NULL,397
Columbus College of Art and Design,4,2,0.756,1036
Columbus State Community College,2,1,NULL,20710
Cuyahoga Community College District,2,1,NULL,13542
Davis College,2,3,NULL,114
Dayton Barber College,1,3,NULL,31
University of Dayton,4,2,0.6035,8261
Defiance College,4,2,0.5818,581
Denison University,3,2,0.4361,2261
Edison State Community College,2,1,NULL,1721
EHOVE Career Center,1,1,NULL,382
Bryant & Stratton College-Cleveland,3,3,NULL,313
The University of Findlay,4,2,0.7298,2723
Franklin University,4,2,NULL,3843
Gerbers Akron Beauty School,1,3,NULL,64
Gods Bible School and College,3,2,NULL,246
Good Samaritan College of Nursing and Health Science,3,2,0.7069,403
Great Oaks Career Campuses,1,1,NULL,336
Hannah E Mullins School of Practical Nursing,1,1,0.3333,50
Adult and Community Education-Hudson,1,1,1,113
Hebrew Union College-Jewish Institute of Religion,4,2,NULL,NULL
Heidelberg University,4,2,0.7931,1123
Hiram College,4,2,0.5418,974
Hobart Institute of Welding Technology,1,2,NULL,438
Hocking College,2,1,NULL,2812
Ross Medical Education Center-Cincinnati,1,3,NULL,111
International College of Broadcasting,2,3,NULL,55
Eastern Gateway Community College,2,1,NULL,3562
John Carroll University,4,2,0.8299,2964
Hondros College of Nursing,3,3,0.5188,1709
Casal Aveda Institute,1,3,NULL,140
Kent State University at Ashtabula,3,1,NULL,1909
Kent State University at East Liverpool,3,1,NULL,1210
Kent State University at Stark,3,1,NULL,4444
Kent State University at Trumbull,3,1,NULL,2231
Kent State University at Tuscarawas,3,1,NULL,1714
Kent State University at Salem,3,1,NULL,1497
Kent State University at Kent,4,1,0.8536,22907
Kent State University at Geauga,3,1,NULL,2124
Kenyon College,3,2,0.2658,1688
Kettering College,4,2,0.9921,585
Lake Erie College,4,2,0.631,750
Lakeland Community College,2,1,NULL,4902
O C Collins Career Center,1,1,NULL,443
James A. Rhodes State College,2,1,NULL,2260
Ohio Business College-Sheffield,2,3,NULL,309
Ohio Business College-Sandusky,2,3,NULL,217
Lorain County Community College,2,1,NULL,8271
Lourdes University,4,2,0.8934,1114
Malone University,4,2,0.7281,1228
Marietta College,4,2,0.6141,1076
Marion Technical College,2,1,NULL,1489
Medina County Career Center,1,1,NULL,74
Mercy College of Ohio,3,2,0.5755,1343
Methodist Theological School in Ohio,4,2,NULL,NULL
Miami University-Hamilton,3,1,NULL,2672
Miami University-Middletown,3,1,NULL,1448
Miami University-Oxford,4,1,0.6538,16597
Miami-Jacobs Career College-Dayton,2,3,NULL,49
Moler Hollywood Beauty Academy,1,3,NULL,93
Miami Valley Career Technology Center,1,1,NULL,368
Mount Carmel College of Nursing,4,2,0.7897,926
University of Mount Union,4,2,0.7699,2109
Mount Vernon Nazarene University,4,2,0.7422,1720
Mount Saint Joseph University,4,2,0.8805,1207
Zane State College,2,1,NULL,1373
Muskingum University,4,2,0.7741,1498
Brown Mackie College-North Canton,3,3,NULL,213
National Beauty College,1,3,NULL,98
North Central State College,2,1,NULL,1880
Northern Institute of Cosmetology,1,3,NULL,21
Northwest State Community College,2,1,NULL,1349
Toledo Public Schools Adult and Continuing Education,1,1,0.8172,100
Notre Dame College,4,2,0.9025,1587
Northeast Ohio Medical University,4,1,NULL,NULL
University of Northwestern Ohio,4,2,NULL,3687
Oberlin College,4,2,0.2803,2895
Ohio Technical College,2,3,NULL,1023
