INSTNM,HIGHDEG,CONTROL,ADM_RATE,UGDS
Hartwick College,3,2,0.931,1199
Helene Fuld College of Nursing,3,2,NULL,525
Herkimer County Community College,2,1,NULL,1448
Hilbert College,4,2,0.9171,735
Hobart William Smith Colleges,4,2,0.6184,1812
Hofstra University,4,2,0.6911,6065
Houghton College,4,2,0.7998,838
Hudson Valley Community College,2,1,NULL,6330
Hunter Business School,1,3,NULL,1099
Iona College,4,2,0.8595,2667
Isabella Graham Hart School of Practical Nursing,1,2,0.5014,297
Island Drafting and Technical Institute,2,3,NULL,68
Ithaca College,4,2,0.7568,4934
Jamestown Community College,2,1,NULL,2038
Jamestown Business College,3,3,0.9786,284
Jefferson Community College,2,1,NULL,1903
Jewish Theological Seminary of America,4,2,0.5833,132
The Juilliard School,4,2,0.0764,492
Kehilath Yakov Rabbinical Seminary,3,2,NULL,158
Keuka College,4,2,0.9091,1300
LIM College,4,3,0.8405,1345
Le Moyne College,4,2,0.7474,2674
Long Island University,4,2,0.8501,6000
Long Island Beauty School-Hempstead,1,3,NULL,95
Long Island Business Institute,2,3,0.8173,1131
Machzikei Hadath Rabbinical College,3,2,0.9474,158
Mandl School-The College of Allied Health,2,3,NULL,493
Manhattan College,4,2,0.7765,3352
Manhattan School of Music,4,2,0.4156,497
Manhattanville College,4,2,0.8981,1373
Maria College of Albany,3,2,0.355,832
Marion S Whelan School of Nursing of Geneva General Hospital,1,2,1,11
Marist College,4,2,0.5505,5210
Marymount Manhattan College,3,2,0.8818,1662
Medaille College,4,2,0.718,1394
St. Peter's Hospital College of Nursing,2,2,1,135
Memorial Hospital School of Radiation Therapy Technology,1,2,NULL,19
Mercy College,4,2,0.8196,6409
Mesivta Torah Vodaath Rabbinical Seminary,4,2,0.9,364
Mesivta of Eastern Parkway-Yeshiva Zichron Meilech,2,2,0.7,43
Mesivtha Tifereth Jerusalem of America,4,2,0.8421,44
Southern Westchester BOCES-Practical Nursing Program,1,1,NULL,23
Midway Paris Beauty School,1,3,NULL,83
Mildred Elley School-Albany Campus,2,3,NULL,466
Mirrer Yeshiva Cent Institute,4,2,0.8621,131
Modern Welding School,1,3,NULL,87
Mohawk Valley Community College,2,1,NULL,3188
Molloy College,4,2,0.7414,3401
Monroe College,4,3,0.4884,5600
Monroe Community College,2,1,NULL,9264
Mount Saint Mary College,4,2,0.9017,1780
Montefiore School of Nursing,2,2,0.1643,88
College of Mount Saint Vincent,4,2,0.9268,2235
Icahn School of Medicine at Mount Sinai,4,2,NULL,NULL
Nassau Community College,2,1,NULL,12169
Nazareth College,4,2,0.7568,2138
Neighborhood Playhouse School of the Theater,1,2,1,44
The New School,4,2,0.691,6339
The New School Center for Media,1,3,NULL,19
Northeast College of Health Sciences,4,2,NULL,NULL
New York Law School,4,2,NULL,NULL
New York Medical College,4,2,NULL,NULL
New York School for Medical and Dental Assistants,2,3,NULL,381
New York Theological Seminary,4,2,NULL,NULL
New York University,4,2,0.2109,27276
Niagara County Community College,2,1,NULL,3160
Niagara University,4,2,0.9241,2719
Empire Beauty School-Peekskill,1,3,NULL,41
North Country Community College,2,1,NULL,882
New York College of Podiatric Medicine,4,2,NULL,NULL
New York Institute of Technology,4,2,0.7468,3414
New York School of Interior Design,4,2,0.6725,401
Nyack College,4,2,0.9732,1171
Ohr Hameir Theological Seminary,0,2,1,92
Onondaga Community College,2,1,NULL,4991
Orange County Community College,2,1,NULL,4289
Otsego Area BOCES-Practical Nursing Program,1,1,NULL,25
Pace University,4,2,0.8287,7710
Paul Smiths College of Arts and Science,3,2,0.6742,665
Continental School of Beauty Culture-West Seneca,1,3,NULL,137
Plaza College,3,3,0.3001,869
Davis College,3,2,0.2857,43
Pratt Institute-Main,4,2,0.6594,3101
Rabbinical Academy Mesivta Rabbi Chaim Berlin,4,2,0.9796,138
Rabbinical College Bobover Yeshiva Bnei Zion,4,2,NULL,379
Rabbinical College Beth Shraga,2,2,1,40
Rabbinical Seminary Mkor Chaim,0,2,1,34
Rabbinical College of Long Island,3,2,0.8,160
Rabbinical Seminary of America,4,2,0.9828,281
Rensselaer Polytechnic Institute,4,2,0.5726,6265
Roberts Wesleyan College,4,2,0.7581,1197
Rochester Institute of Technology,4,2,0.7386,12489
University of Rochester,4,2,0.3543,6299
Rockefeller University,4,2,NULL,NULL
Rockland Community College,2,1,NULL,4524
Empire Beauty School-Manhattan,1,3,NULL,342
Russell Sage College,4,2,0.7431,1235
St Bernard's School of Theology and Ministry,4,2,NULL,NULL
St Bonaventure University,4,2,0.7631,1803
St Francis College,4,2,0.8452,2637
St. Joseph's College of Nursing,2,2,0.7273,383
St Lawrence University,4,2,0.4726,2256
The College of Saint Rose,4,2,0.8188,2239
St. Thomas Aquinas College,4,2,0.8684,1095
Samaritan Hospital School of Nursing,2,2,1,152
Sarah Lawrence College,4,2,0.5463,1290
Schenectady County Community College,2,1,NULL,1825
Sh'or Yoshuv Rabbinical College,3,2,1,178
Siena College,4,2,0.8066,3266
Skidmore College,4,2,0.3217,2574
St. Joseph's College-New York,4,2,0.7067,3879
Saint Vladimirs Orthodox Theological Seminary,4,2,NULL,NULL
Saint Elizabeth College of Nursing,2,2,0.3333,155
Saint John Fisher College,4,2,0.6841,2679
St Paul's School of Nursing-Staten Island,2,3,NULL,746
St. John's University-New York,4,2,0.7507,10350
Sullivan County Community College,2,1,NULL,979
SUNY College of Technology at Alfred,3,1,0.7172,3651
SUNY College of Technology at Canton,3,1,0.8301,3033
SUNY College of Technology at Delhi,4,1,0.6488,2959
SUNY College of Agriculture and Technology at Cobleskill,3,1,0.8,2073
Farmingdale State College,4,1,0.6016,9462
SUNY Morrisville,3,1,0.7672,2418
SUNY at Albany,4,1,0.5715,13051
Binghamton University,4,1,0.4303,14300
University at Buffalo,4,1,0.6695,22059
Stony Brook University,4,1,0.4891,17962
SUNY College of Environmental Science and Forestry,4,1,0.6017,1714
SUNY Polytechnic Institute,4,1,0.733,2097
SUNY Brockport,4,1,0.5811,6239
SUNY Buffalo State,4,1,0.8007,7207
SUNY Cortland,4,1,0.522,6243
SUNY at Fredonia,4,1,0.7225,3829
SUNY College at Geneseo,4,1,0.6136,4820
State University of New York at New Paltz,4,1,0.6202,6445
SUNY Oneonta,4,1,0.6295,6178
SUNY College at Oswego,4,1,0.689,6623
SUNY College at Potsdam,4,1,0.7166,2824
SUNY at Purchase College,4,1,0.737,3528
SUNY College of Optometry,4,1,NULL,NULL
SUNY College at Old Westbury,4,1,0.5308,4543
SUNY College at Plattsburgh,4,1,0.6103,4603
SUNY Downstate Health Sciences University,4,1,NULL,187
SUNY Empire State College,4,1,NULL,8221
SUNY Maritime College,4,1,0.7271,1508
Upstate Medical University,4,1,NULL,205
Swedish Institute a College of Health Sciences,2,3,NULL,764
Syracuse University,4,2,0.6872,14252
Talmudical Seminary Oholei Torah,3,2,0.8393,331
Talmudical Institute of Upstate New York,0,2,1,8
Teachers College at Columbia University,4,2,NULL,NULL
Tompkins Cortland Community College,2,1,NULL,1507
Torah Temimah Talmudical Seminary,3,2,0.7143,45
Touro College,4,2,0.7598,4786
Trocaire College,3,2,0.5336,1271
Excelsior College,4,2,NULL,19624
Ulster County Community College,2,1,NULL,1504
Union College,3,2,0.4126,2035
Union Theological Seminary in the City of New York,4,2,NULL,NULL
United Talmudical Seminary,3,2,NULL,2168
United States Merchant Marine Academy,4,1,0.2411,1028
United States Military Academy,3,1,0.0864,4536
Utica College,4,2,0.8641,3108
Vassar College,3,2,0.2454,2421
Villa Maria College,3,2,0.7874,504
School of Visual Arts,4,3,0.7153,3192
Wagner College,4,2,0.7043,1635
Webb Institute,3,2,0.2102,101
Wells College,3,2,0.6436,356
The College of Westchester,3,3,0.8837,829
SUNY Westchester Community College,2,1,NULL,8813
Westchester School of Beauty Culture,1,3,NULL,56
Word of Life Bible Institute,1,2,NULL,466
Yeshiva Karlin Stolin,3,2,NULL,132
Yeshiva Derech Chaim,4,2,0.5636,84
Yeshiva of Nitra Rabbinical College,4,2,NULL,172
Yeshiva Shaar Hatorah,3,2,0.6957,88
Yeshiva University,4,2,0.6741,2619
Yeshivath Viznitz,3,2,0.8736,638
Yeshivath Zichron Moshe,3,2,0.5,182
College of the Albemarle,2,1,NULL,1366
South Piedmont Community College,2,1,NULL,1404
Appalachian State University,4,1,0.7951,17990
Asheville-Buncombe Technical Community College,2,1,NULL,4277
Barton College,4,2,0.4244,1041
Beaufort County Community College,2,1,NULL,1101
Belmont Abbey College,3,2,0.801,1429
Bennett College,3,2,0.7288,232
Bladen Community College,2,1,NULL,690
Blue Ridge Community College,2,1,NULL,1516
Brevard College,3,2,0.4524,815
Brunswick Community College,2,1,NULL,993
Cabarrus College of Health Sciences,4,2,0.3538,451
Caldwell Community College and Technical Institute,2,1,NULL,2487
Campbell University,4,2,0.8129,3696
Cape Fear Community College,2,1,NULL,7301
Carolina School of Broadcasting,1,3,NULL,41
Carteret Community College,2,1,NULL,936
Catawba College,3,2,0.5212,1312
Catawba Valley Community College,2,1,NULL,2750
Central Carolina Community College,2,1,NULL,3069
Central Piedmont Community College,2,1,NULL,13691
Chowan University,3,2,0.6736,1098
Cleveland Community College,2,1,NULL,1674
Coastal Carolina Community College,2,1,NULL,2919
Craven Community College,2,1,NULL,2109
Davidson-Davie Community College,2,1,NULL,2583
Davidson College,3,2,0.2,1979
Duke University,4,2,0.0774,6650
Durham Technical Community College,2,1,NULL,3661
East Carolina University,4,1,0.8792,21766
Edgecombe Community College,2,1,NULL,1080
Elizabeth City State University,4,1,0.7483,1784
Elon University,4,2,0.717,6291
Fayetteville Technical Community College,2,1,NULL,9737
Fayetteville State University,4,1,0.7938,5061
Forsyth Technical Community College,2,1,NULL,6245
Gardner-Webb University,4,2,0.7795,2059
Gaston College,2,1,NULL,5254
Greensboro College,4,2,0.7761,639
Guilford College,4,2,0.7801,1262
Guilford Technical Community College,2,1,NULL,8808
Halifax Community College,2,1,NULL,499
Haywood Community College,2,1,NULL,949
Heritage Bible College,3,2,NULL,43
High Point University,4,2,0.7705,4608
Isothermal Community College,2,1,NULL,1218
James Sprunt Community College,2,1,NULL,865
Johnson C Smith University,4,2,0.492,1248
Johnston Community College,2,1,NULL,3023
Lees-McRae College,3,2,0.7329,834
Lenoir Community College,2,1,NULL,1413
Lenoir-Rhyne University,4,2,0.7662,1659
Leons Beauty School Inc,1,3,NULL,135
Livingstone College,3,2,0.6895,845
Louisburg College,2,2,0.8246,490
Mars Hill University,4,2,0.6729,1013
Martin Community College,2,1,NULL,298
Mayland Community College,2,1,NULL,441
McDowell Technical Community College,2,1,NULL,434
Meredith College,4,2,0.7162,1493
Methodist University,4,2,0.7588,1419
Miller-Motte College-Wilmington,3,3,NULL,2506
Mitchell Community College,2,1,NULL,1774
Mitchells Academy,1,3,NULL,27
Montgomery Community College,2,1,NULL,415
Montreat College,4,2,0.712,823
University of Mount Olive,4,2,0.6191,2154
College of Wilmington,1,3,NULL,149
Nash Community College,2,1,NULL,1606
North Carolina A & T State University,4,1,0.5671,10798
University of North Carolina at Asheville,4,1,0.7942,3206
University of North Carolina at Chapel Hill,4,1,0.25,19261
University of North Carolina at Charlotte,4,1,0.7953,23852
University of North Carolina at Greensboro,4,1,0.8754,15696
North Carolina Central University,4,1,0.8742,5476
University of North Carolina School of the Arts,4,1,0.3634,916
North Carolina State University at Raleigh,4,1,0.4622,24671
North Carolina Wesleyan College,4,2,0.4759,1596
University of North Carolina Wilmington,4,1,0.6797,14326
Pamlico Community College,2,1,NULL,258
William Peace University,3,2,0.6139,769
University of North Carolina at Pembroke,4,1,0.9138,6347
Pfeiffer University,4,2,0.7584,808
Piedmont Community College,2,1,NULL,744
Pitt Community College,2,1,NULL,5374
Queens University of Charlotte,4,2,0.6843,1637
Randolph Community College,2,1,NULL,1505
Richmond Community College,2,1,NULL,1429
Mid-Atlantic Christian University,3,2,0.4312,150
Roanoke-Chowan Community College,2,1,NULL,474
Robeson Community College,2,1,NULL,1510
Rockingham Community College,2,1,NULL,1244
Rowan-Cabarrus Community College,2,1,NULL,4413
Saint Augustine's University,3,2,0.6733,953
Salem College,4,2,0.8463,456
Sampson Community College,2,1,NULL,806
Sandhills Community College,2,1,NULL,2811
Shaw University,4,2,0.7056,1151
Paul Mitchell the School-Fayetteville,1,3,NULL,168
St. Andrews University,4,2,0.6086,862
Southeastern Community College,2,1,NULL,852
Southwestern Community College,2,1,NULL,1449
Stanly Community College,2,1,NULL,1581
Southeastern Baptist Theological Seminary,4,2,0.8243,597
Surry Community College,2,1,NULL,1843
Alamance Community College,2,1,NULL,2877
Tri-County Community College,2,1,NULL,738
Vance-Granville Community College,2,1,NULL,1817
Wake Forest University,4,2,0.3198,5438
Wake Technical Community College,2,1,NULL,18658
Warren Wilson College,4,2,0.8484,625
Watts School of Nursing,1,2,NULL,150
Wayne Community College,2,1,NULL,2625
Western Piedmont Community College,2,1,NULL,1147
Wilkes Community College,2,1,NULL,1359
Wilson Community College,2,1,NULL,995
Wingate University,4,2,0.7327,2671
Carolina Christian College,3,2,NULL,62
Winston Salem Barber School,1,3,NULL,34
Winston-Salem State University,4,1,0.7252,4560
Western Carolina University,4,1,0.4848,10387
Rasmussen University-North Dakota,4,3,NULL,619
Bismarck State College,3,1,NULL,2783
Dickinson State University,4,1,0.9862,1171
Nueta Hidatsa Sahnish College,3,1,NULL,169
Josef's School of Hair Skin & Body-Grand Forks,1,3,NULL,39
University of Jamestown,4,2,0.719,900
Lake Region State College,2,1,NULL,609
Cankdeska Cikana Community College,2,1,NULL,171
University of Mary,4,2,0.7168,2178
Mayville State University,4,1,0.5303,880
Minot State University,4,1,0.7733,2288
University of North Dakota,4,1,0.8675,9219
North Dakota State College of Science,2,1,NULL,1793
Dakota College at Bottineau,2,1,NULL,457
North Dakota State University-Main Campus,4,1,0.941,10311
Williston State College,2,1,NULL,707
Sitting Bull College,4,1,NULL,195
Trinity Bible College and Graduate School,4,2,1,146
Turtle Mountain Community College,3,2,NULL,498
United Tribes Technical College,3,2,NULL,325
Valley City State University,4,1,0.806,1004
ETI Technical College,2,3,NULL,121
Air Force Institute of Technology-Graduate School of Engineering & Management,4,1,NULL,NULL
Herzing University-Akron,3,2,0.916,502
University of Akron Main Campus,4,1,0.7304,12095
University of Akron Wayne College,2,1,0.8923,661
Allegheny Wesleyan College,3,2,NULL,56
Apollo Career Center,1,1,NULL,551
Art Academy of Cincinnati,4,2,0.3081,224
Ashland County-West Holmes Career Center,1,1,NULL,37
Ashland University,4,2,0.7435,2462
Ashtabula County Technical and Career Campus,1,1,NULL,129
Athenaeum of Ohio,4,2,NULL,43
Auburn Career Center,1,1,NULL,202
Aultman College of Nursing and Health Sciences,3,2,0.6198,346
Baldwin Wallace University,4,2,0.6982,2843
Belmont College,2,1,NULL,549
Bluffton University,4,2,0.6051,675
Bowling Green State University-Firelands,2,1,NULL,1211
Bowling Green State University-Main Campus,4,1,0.753,13342
Bryant & Stratton College-Parma,3,3,NULL,765
Buckeye Hills Career Center,1,1,NULL,145
Butler Technology and Career Development Schools,1,1,NULL,384
Canton City Schools Adult Career and Technical Education,1,1,0.7692,78
Capital University,4,2,0.7406,2226
Case Western Reserve University,4,2,0.3027,5360
Cedarville University,4,2,0.5933,3566
Central Ohio Technical College,2,1,NULL,1918
Central School of Practical Nursing,1,2,NULL,85
Central State University,3,1,0.5804,4009
Chatfield College,2,2,NULL,74
Choffin Career  and Technical Center,1,1,NULL,75
The Christ College of Nursing and Health Sciences,3,2,0.7084,1013
Cincinnati College of Mortuary Science,3,2,NULL,84
University of Cincinnati-Main Campus,4,1,0.764,27425
Cincinnati State Technical and Community College,2,1,NULL,5764
University of Cincinnati-Clermont College,3,1,NULL,2216
University of Cincinnati-Blue Ash College,3,1,NULL,4814
Ohio Christian University,4,2,NULL,1448
Clark State College,2,1,NULL,3428
Cleveland Institute of Art,3,2,0.6718,592
Cleveland Institute of Music,4,2,0.3416,234
Cleveland State University,4,1,0.936,10917
Columbiana County Career and Technical Center,1,1,NULL,149
Columbus College of Art and Design,4,2,0.9169,981
Columbus State Community College,2,1,NULL,18495
Cuyahoga Community College District,2,1,NULL,12635
Davis College,2,3,NULL,108
Dayton Barber College,1,3,NULL,66
University of Dayton,4,2,0.8111,8589
Defiance College,4,2,0.5492,541
Denison University,3,2,0.2817,2253
Edison State Community College,2,1,NULL,1641
EHOVE Career Center,1,1,NULL,276
The University of Findlay,4,2,0.7959,2222
