unique_id,worker_id,gender,english_first_language,age_group,education,dataset
653,855,male,0,,bachelors,toxicity
654,2499,female,1,45-60,hs,toxicity
655,1999,male,0,18-30,professional,toxicity
656,2750,female,0,45-60,bachelors,toxicity
657,1755,male,0,18-30,bachelors,toxicity
658,2918,female,0,30-45,bachelors,toxicity
659,2737,male,0,45-60,bachelors,toxicity
660,2756,male,0,18-30,bachelors,toxicity
661,2312,female,0,30-45,hs,toxicity
662,1110,male,0,Under 18,bachelors,toxicity
663,4067,male,0,Under 18,hs,toxicity
664,1852,female,0,30-45,hs,toxicity
665,252,male,0,30-45,bachelors,toxicity
666,2281,male,1,18-30,bachelors,toxicity
667,1992,female,0,18-30,some,toxicity
668,247,male,0,18-30,hs,toxicity
669,1607,male,0,30-45,hs,toxicity
670,4072,male,0,30-45,bachelors,toxicity
671,3716,male,0,18-30,hs,toxicity
672,1568,male,0,18-30,bachelors,toxicity
673,3461,male,0,30-45,professional,toxicity
674,3591,male,0,30-45,masters,toxicity
675,1859,male,0,18-30,hs,toxicity
676,2120,male,1,30-45,masters,toxicity
677,1231,male,0,18-30,bachelors,toxicity
678,1535,male,0,18-30,bachelors,toxicity
679,2203,male,0,18-30,masters,toxicity
680,2960,female,0,18-30,professional,toxicity
681,1328,female,0,18-30,masters,toxicity
682,1361,male,0,30-45,hs,toxicity
683,2513,female,0,30-45,bachelors,toxicity
684,3294,male,0,18-30,bachelors,toxicity
685,2347,male,0,18-30,bachelors,toxicity
686,1483,female,0,18-30,professional,toxicity
687,1252,male,0,18-30,hs,toxicity
688,2446,male,0,30-45,hs,toxicity
689,503,male,0,18-30,hs,toxicity
690,2489,male,0,18-30,masters,toxicity
691,451,male,0,30-45,professional,toxicity
692,3182,female,1,30-45,bachelors,toxicity
693,1375,male,0,18-30,bachelors,toxicity
694,2372,male,0,18-30,masters,toxicity
695,4145,male,0,30-45,professional,toxicity
696,2961,male,0,18-30,bachelors,toxicity
697,551,male,0,30-45,bachelors,toxicity
698,1596,male,0,18-30,hs,toxicity
699,3008,male,0,18-30,hs,toxicity
700,607,male,0,30-45,bachelors,toxicity
701,869,male,0,18-30,hs,toxicity
702,2214,male,1,18-30,doctorate,toxicity
703,2341,male,0,45-60,bachelors,toxicity
704,1836,female,0,18-30,professional,toxicity
705,2903,female,1,18-30,bachelors,toxicity
706,1861,male,1,18-30,hs,toxicity
707,2449,male,0,18-30,bachelors,toxicity
708,875,male,0,18-30,professional,toxicity
709,1068,male,0,Under 18,some,toxicity
710,96,male,0,18-30,bachelors,toxicity
711,3247,male,0,30-45,masters,toxicity
712,1211,male,0,Under 18,hs,toxicity
713,426,male,0,18-30,professional,toxicity
714,4135,male,1,18-30,doctorate,toxicity
715,2363,male,0,18-30,masters,toxicity
716,601,male,0,,hs,toxicity
717,1170,male,0,18-30,professional,toxicity
718,4111,male,0,30-45,masters,toxicity
719,1464,female,0,30-45,masters,toxicity
720,1516,male,0,18-30,professional,toxicity
721,4192,male,0,30-45,bachelors,toxicity
722,3141,male,0,18-30,hs,toxicity
723,888,male,0,18-30,hs,toxicity
724,1789,male,1,30-45,bachelors,toxicity
725,2740,male,1,18-30,doctorate,toxicity
726,1640,male,0,18-30,hs,toxicity
727,1533,male,0,18-30,professional,toxicity
728,1491,male,0,18-30,some,toxicity
729,1403,male,1,18-30,bachelors,toxicity
730,841,male,0,30-45,bachelors,toxicity
731,2453,male,0,30-45,hs,toxicity
732,4074,male,0,30-45,masters,toxicity
733,1072,female,0,30-45,bachelors,toxicity
734,2365,male,0,18-30,professional,toxicity
735,3889,male,0,18-30,bachelors,toxicity
736,1019,female,0,30-45,professional,toxicity
737,907,female,0,30-45,hs,toxicity
738,3890,male,1,45-60,bachelors,toxicity
739,462,male,0,18-30,masters,toxicity
740,1337,male,0,18-30,bachelors,toxicity
741,3089,male,0,18-30,bachelors,toxicity
742,1618,female,0,45-60,bachelors,toxicity
743,1069,female,0,18-30,some,toxicity
744,2578,female,0,18-30,bachelors,toxicity
745,457,female,0,30-45,professional,toxicity
746,1469,female,1,,bachelors,toxicity
747,3623,male,0,18-30,bachelors,toxicity
748,2221,male,1,45-60,professional,toxicity
749,1115,male,0,18-30,bachelors,toxicity
750,2311,male,0,18-30,professional,toxicity
751,1207,female,0,30-45,hs,toxicity
752,1067,male,0,30-45,masters,toxicity
753,3873,female,1,18-30,hs,toxicity
754,4285,male,0,18-30,hs,toxicity
755,1318,male,0,18-30,bachelors,toxicity
756,3600,female,1,45-60,professional,toxicity
757,3505,male,0,30-45,masters,toxicity
758,596,male,0,30-45,bachelors,toxicity
759,857,male,0,18-30,professional,toxicity
760,1665,female,0,30-45,hs,toxicity
761,2528,male,1,18-30,professional,toxicity
762,3559,male,0,30-45,hs,toxicity
763,2367,male,0,30-45,masters,toxicity
764,1681,female,1,30-45,hs,toxicity
765,2730,male,0,30-45,bachelors,toxicity
766,1739,male,0,18-30,hs,toxicity
767,695,female,0,30-45,bachelors,toxicity
768,2411,male,0,18-30,hs,toxicity
769,366,male,0,30-45,hs,toxicity
770,1092,male,0,30-45,bachelors,toxicity
771,384,male,0,18-30,professional,toxicity
772,75,male,0,18-30,professional,toxicity
773,2770,female,0,30-45,masters,toxicity
774,428,male,0,Under 18,hs,toxicity
775,1390,female,0,30-45,bachelors,toxicity
776,988,male,0,18-30,hs,toxicity
777,3181,male,0,18-30,bachelors,toxicity
778,4017,male,0,30-45,bachelors,toxicity
779,244,male,1,18-30,bachelors,toxicity
780,1475,male,0,30-45,hs,toxicity
781,3175,male,0,30-45,bachelors,toxicity
782,1958,male,0,30-45,bachelors,toxicity
783,932,male,1,18-30,bachelors,toxicity
784,3945,male,0,18-30,hs,toxicity
785,2227,male,0,45-60,bachelors,toxicity
786,3697,female,1,18-30,hs,toxicity
787,68,male,0,18-30,professional,toxicity
788,1934,female,0,18-30,bachelors,toxicity
789,3007,male,0,18-30,professional,toxicity
790,1059,male,0,30-45,hs,toxicity
791,2473,female,0,45-60,bachelors,toxicity
792,112,male,0,18-30,hs,toxicity
793,1085,female,0,45-60,professional,toxicity
794,1468,male,0,18-30,bachelors,toxicity
795,1259,male,1,18-30,bachelors,toxicity
796,984,male,0,30-45,bachelors,toxicity
797,3761,male,1,30-45,bachelors,toxicity
798,163,male,0,30-45,professional,toxicity
799,972,male,0,45-60,hs,toxicity
800,610,female,0,30-45,hs,toxicity
801,992,male,0,30-45,masters,toxicity
802,1939,female,0,18-30,masters,toxicity
803,2923,male,0,30-45,professional,toxicity
804,2052,male,0,30-45,professional,toxicity
805,453,male,0,18-30,bachelors,toxicity
806,422,female,0,30-45,bachelors,toxicity
807,2415,male,0,18-30,hs,toxicity
808,2996,male,1,30-45,hs,toxicity
809,145,male,0,18-30,professional,toxicity
810,2388,male,0,45-60,professional,toxicity
811,4283,female,0,30-45,masters,toxicity
812,439,male,0,30-45,masters,toxicity
813,3662,female,1,30-45,hs,toxicity
814,4085,male,0,18-30,hs,toxicity
815,3524,male,0,18-30,bachelors,toxicity
816,633,male,0,30-45,masters,toxicity
817,1256,male,0,18-30,bachelors,toxicity
818,2713,male,1,18-30,bachelors,toxicity
819,731,male,0,18-30,masters,toxicity
820,497,female,0,30-45,bachelors,toxicity
821,1070,male,0,30-45,hs,toxicity
822,942,female,0,45-60,some,toxicity
823,870,male,0,30-45,bachelors,toxicity
824,280,male,0,18-30,hs,toxicity
825,849,male,0,30-45,masters,toxicity
826,3525,female,1,45-60,professional,toxicity
827,1038,female,1,45-60,hs,toxicity
828,2251,male,1,45-60,hs,toxicity
829,464,male,1,30-45,bachelors,toxicity
830,1810,male,0,18-30,bachelors,toxicity
831,970,male,0,45-60,bachelors,toxicity
832,2253,male,0,18-30,hs,toxicity
833,748,male,1,18-30,masters,toxicity
834,1822,male,1,30-45,bachelors,toxicity
835,3488,male,0,30-45,professional,toxicity
836,4249,male,0,18-30,bachelors,toxicity
837,1916,male,0,18-30,some,toxicity
838,1300,male,0,18-30,hs,toxicity
839,771,male,0,18-30,hs,toxicity
840,2623,male,0,18-30,bachelors,toxicity
841,2479,female,1,30-45,bachelors,toxicity
842,872,male,0,30-45,bachelors,toxicity
843,1620,male,1,18-30,none,toxicity
844,4258,female,0,18-30,bachelors,toxicity
845,25,male,0,30-45,masters,toxicity
846,577,male,0,30-45,hs,toxicity
847,1881,male,0,30-45,hs,toxicity
848,1768,male,0,18-30,hs,toxicity
849,1296,male,0,Over 60,bachelors,toxicity
850,3653,male,0,30-45,hs,toxicity
851,57,male,0,18-30,bachelors,toxicity
852,1465,female,1,45-60,hs,toxicity
853,1956,male,0,18-30,hs,toxicity
854,1967,female,0,30-45,masters,toxicity
855,308,male,0,18-30,professional,toxicity
856,1341,male,0,Under 18,bachelors,toxicity
857,1443,female,0,30-45,professional,toxicity
858,2417,female,0,30-45,masters,toxicity
859,3645,female,0,45-60,bachelors,toxicity
860,3073,female,0,30-45,masters,toxicity
861,2847,male,1,30-45,bachelors,toxicity
862,1087,female,0,30-45,professional,toxicity
863,246,male,1,30-45,bachelors,toxicity
864,1856,female,0,30-45,professional,toxicity
865,725,male,0,30-45,bachelors,toxicity
866,1024,male,0,18-30,masters,toxicity
867,3191,male,0,30-45,bachelors,toxicity
868,2484,female,0,45-60,bachelors,toxicity
869,419,female,0,30-45,masters,toxicity
870,3373,male,0,18-30,bachelors,toxicity
871,2488,male,1,45-60,some,toxicity
872,3661,male,0,18-30,professional,toxicity
873,3751,male,1,18-30,bachelors,toxicity
874,20,male,0,30-45,hs,toxicity
875,1173,male,0,18-30,hs,toxicity
876,2459,female,0,18-30,hs,toxicity
877,1474,male,1,30-45,bachelors,toxicity
878,2376,female,0,18-30,masters,toxicity
879,3698,female,1,18-30,bachelors,toxicity
880,2403,female,0,30-45,bachelors,toxicity
881,3178,male,0,30-45,masters,toxicity
882,1778,female,0,18-30,bachelors,toxicity
883,715,male,0,18-30,hs,toxicity
884,150,male,0,45-60,hs,toxicity
885,2089,male,0,30-45,professional,toxicity
886,3858,male,0,18-30,bachelors,toxicity
887,2037,male,0,Under 18,hs,toxicity
888,1941,female,0,30-45,bachelors,toxicity
889,4117,female,0,45-60,bachelors,toxicity
890,971,female,1,30-45,professional,toxicity
891,1853,male,0,30-45,some,toxicity
892,2937,male,1,30-45,masters,toxicity
893,3614,male,0,30-45,bachelors,toxicity
894,4001,female,0,45-60,doctorate,toxicity
895,2436,male,0,Under 18,hs,toxicity
896,3642,male,0,30-45,professional,toxicity
897,507,male,0,45-60,bachelors,toxicity
898,3184,female,0,45-60,bachelors,toxicity
899,2544,female,1,18-30,hs,toxicity
900,2179,male,0,45-60,professional,toxicity
901,3874,male,0,18-30,bachelors,toxicity
902,2962,male,0,18-30,hs,toxicity
903,62,female,0,30-45,bachelors,toxicity
904,2261,male,0,18-30,bachelors,toxicity
905,2535,female,1,,bachelors,toxicity
906,2104,male,0,30-45,bachelors,toxicity
907,1619,female,0,18-30,bachelors,toxicity
908,95,male,0,30-45,hs,toxicity
909,2698,male,0,18-30,hs,toxicity
910,220,male,1,18-30,masters,toxicity
911,2530,male,1,18-30,masters,toxicity
912,1719,male,1,18-30,bachelors,toxicity
913,2716,female,0,45-60,masters,toxicity
914,2675,male,1,30-45,hs,toxicity
915,1214,male,0,18-30,bachelors,toxicity
916,678,male,0,30-45,masters,toxicity
917,2386,male,0,18-30,masters,toxicity
918,1287,male,0,18-30,bachelors,toxicity
919,917,male,0,18-30,bachelors,toxicity
920,2753,male,0,18-30,bachelors,toxicity
921,3562,male,1,18-30,bachelors,toxicity
922,4194,male,0,30-45,hs,toxicity
923,805,male,1,18-30,some,toxicity
924,3922,female,0,18-30,masters,toxicity
925,1016,male,0,30-45,bachelors,toxicity
926,1159,male,0,30-45,masters,toxicity
927,1405,female,0,30-45,masters,toxicity
928,906,male,0,30-45,bachelors,toxicity
929,1154,female,1,18-30,some,toxicity
930,377,male,0,18-30,hs,toxicity
931,2323,male,0,30-45,masters,toxicity
932,2718,female,0,18-30,hs,toxicity
933,1140,male,0,30-45,hs,toxicity
934,316,male,0,30-45,professional,toxicity
935,3385,male,0,30-45,professional,toxicity
936,1045,male,0,30-45,masters,toxicity
937,968,male,0,30-45,bachelors,toxicity
938,2658,male,0,30-45,bachelors,toxicity
939,1727,female,0,30-45,hs,toxicity
940,222,male,0,18-30,bachelors,toxicity
941,3823,male,1,18-30,bachelors,toxicity
942,884,female,0,18-30,bachelors,toxicity
943,647,male,0,18-30,professional,toxicity
944,3063,male,0,18-30,bachelors,toxicity
945,2452,male,0,18-30,professional,toxicity
946,1243,female,0,30-45,masters,toxicity
947,1423,male,0,30-45,hs,toxicity
948,2616,female,0,45-60,hs,toxicity
949,2920,female,0,45-60,masters,toxicity
950,708,male,0,30-45,bachelors,toxicity
951,640,male,1,18-30,hs,toxicity
952,676,male,0,45-60,masters,toxicity
953,1432,female,1,30-45,bachelors,toxicity
954,2694,female,0,18-30,bachelors,toxicity
955,127,male,0,45-60,hs,toxicity
956,173,male,1,30-45,bachelors,toxicity
957,1040,female,0,30-45,professional,toxicity
958,1759,female,0,30-45,bachelors,toxicity
959,755,male,0,18-30,bachelors,toxicity
960,2438,male,0,45-60,bachelors,toxicity
961,4049,female,0,18-30,masters,toxicity
962,3997,female,0,30-45,masters,toxicity
963,1077,male,0,30-45,hs,toxicity
964,3679,male,0,18-30,bachelors,toxicity
965,3789,male,0,30-45,hs,toxicity
966,2566,male,0,30-45,professional,toxicity
967,2526,female,0,30-45,masters,toxicity
968,2121,male,0,18-30,hs,toxicity
969,1326,female,1,18-30,bachelors,toxicity
970,1121,male,0,30-45,professional,toxicity
971,2778,female,1,30-45,bachelors,toxicity
972,322,female,0,30-45,hs,toxicity
973,861,male,0,,professional,toxicity
974,3649,male,1,30-45,hs,toxicity
975,1053,male,0,45-60,bachelors,toxicity
976,758,male,0,30-45,doctorate,toxicity
977,1923,male,0,18-30,bachelors,toxicity
978,3759,male,0,30-45,bachelors,toxicity
979,337,male,1,18-30,hs,toxicity
980,979,male,0,30-45,masters,toxicity
981,3293,male,0,45-60,bachelors,toxicity
982,1917,male,0,30-45,hs,toxicity
983,3047,male,0,30-45,bachelors,toxicity
984,1751,male,0,30-45,doctorate,toxicity
985,2814,male,0,18-30,hs,toxicity
986,915,male,0,30-45,bachelors,toxicity
987,1093,female,0,45-60,masters,toxicity
988,836,female,1,18-30,bachelors,toxicity
989,1003,male,0,18-30,professional,toxicity
990,898,female,0,18-30,masters,toxicity
991,3062,male,0,18-30,bachelors,toxicity
992,732,male,0,30-45,masters,toxicity
993,603,male,0,30-45,bachelors,toxicity
994,404,male,0,30-45,masters,toxicity
995,671,female,0,30-45,masters,toxicity
996,1644,male,0,18-30,hs,toxicity
997,1208,male,0,30-45,masters,toxicity
998,2322,male,0,30-45,masters,toxicity
999,1265,male,0,30-45,bachelors,toxicity
1000,187,male,0,30-45,bachelors,toxicity
1001,2878,female,0,30-45,bachelors,toxicity
1002,1135,female,0,45-60,hs,toxicity
1003,4173,female,0,18-30,bachelors,toxicity
1004,2895,male,0,30-45,professional,toxicity
1005,535,male,0,30-45,bachelors,toxicity
1006,899,female,1,18-30,professional,toxicity
1007,1661,male,0,30-45,bachelors,toxicity
1008,2091,female,1,30-45,bachelors,toxicity
1009,1188,male,0,18-30,hs,toxicity
1010,1770,male,0,Over 60,bachelors,toxicity
1011,3664,male,1,30-45,masters,toxicity
1012,2704,female,0,45-60,bachelors,toxicity
1013,475,male,1,18-30,hs,toxicity
1014,3004,male,0,45-60,bachelors,toxicity
1015,235,male,0,30-45,hs,toxicity
1016,842,female,0,18-30,bachelors,toxicity
1017,3725,male,0,18-30,bachelors,toxicity
1018,1562,female,0,18-30,hs,toxicity
1019,3186,male,1,30-45,bachelors,toxicity
1020,29,male,0,30-45,masters,toxicity
1021,3439,female,0,30-45,bachelors,toxicity
1022,2642,male,0,30-45,hs,toxicity
1023,776,male,0,30-45,professional,toxicity
1024,1237,female,0,18-30,bachelors,toxicity
1025,2539,male,1,18-30,bachelors,toxicity
1026,1086,male,0,45-60,bachelors,toxicity
1027,1034,female,0,30-45,bachelors,toxicity
1028,2461,female,0,18-30,masters,toxicity
1029,1037,female,0,45-60,hs,toxicity
1030,63,female,0,18-30,masters,toxicity
1031,4157,female,0,Over 60,masters,toxicity
1032,459,female,0,45-60,masters,toxicity
1033,1385,male,0,30-45,masters,toxicity
1034,920,female,0,45-60,masters,toxicity
1035,1760,female,0,Over 60,bachelors,toxicity
1036,4193,female,0,30-45,bachelors,toxicity
1037,2830,female,1,30-45,hs,toxicity
1038,1524,male,0,18-30,professional,toxicity
1039,2893,male,0,18-30,bachelors,toxicity
1040,3366,male,1,45-60,masters,toxicity
1041,3287,male,1,18-30,bachelors,toxicity
1042,3790,female,0,45-60,masters,toxicity
1043,249,male,0,30-45,hs,toxicity
1044,1714,female,0,45-60,hs,toxicity
1045,672,male,0,18-30,bachelors,toxicity
1046,862,male,0,45-60,masters,toxicity
1047,3273,male,0,18-30,bachelors,toxicity
1048,3106,female,1,30-45,masters,toxicity
1049,1239,female,1,30-45,bachelors,toxicity
1050,686,female,0,18-30,masters,toxicity
1051,3914,female,0,30-45,bachelors,toxicity
1052,167,female,0,30-45,bachelors,toxicity
1053,1106,male,0,18-30,hs,toxicity
1054,239,male,0,30-45,masters,toxicity
1055,3289,male,1,18-30,bachelors,toxicity
1056,1349,female,0,30-45,masters,toxicity
1057,3581,male,1,30-45,bachelors,toxicity
1058,723,female,0,30-45,bachelors,toxicity
1059,1965,male,0,30-45,masters,toxicity
1060,3519,male,0,18-30,bachelors,toxicity
1061,2161,male,0,30-45,hs,toxicity
1062,3143,male,1,Under 18,hs,toxicity
1063,673,male,0,30-45,hs,toxicity
1064,35,male,0,30-45,masters,toxicity
1065,257,female,0,18-30,bachelors,toxicity
1066,768,male,0,18-30,masters,toxicity
1067,2813,male,1,30-45,masters,toxicity
1068,2016,male,0,30-45,professional,toxicity
1069,2507,female,0,30-45,masters,toxicity
1070,31,male,0,30-45,masters,toxicity
1071,3278,female,0,45-60,hs,toxicity
1072,4209,male,0,45-60,hs,toxicity
1073,1725,female,0,30-45,professional,toxicity
1074,56,male,0,18-30,hs,toxicity
1075,982,male,0,18-30,bachelors,toxicity
1076,1744,male,1,18-30,hs,toxicity
1077,1254,male,0,30-45,masters,toxicity
1078,1984,male,0,45-60,hs,toxicity
1079,2671,female,0,45-60,hs,toxicity
1080,729,male,0,18-30,bachelors,toxicity
1081,1174,female,0,30-45,professional,toxicity
1082,470,male,0,18-30,bachelors,toxicity
1083,3667,male,0,Under 18,bachelors,toxicity
1084,2125,female,0,30-45,bachelors,toxicity
1085,2621,male,0,30-45,professional,toxicity
1086,202,male,0,18-30,professional,toxicity
1087,2908,male,0,18-30,hs,toxicity
1088,3327,male,0,45-60,masters,toxicity
1089,3527,female,0,30-45,masters,toxicity
1090,2809,male,0,18-30,bachelors,toxicity
1091,1557,male,0,30-45,professional,toxicity
1092,61,male,0,18-30,hs,toxicity
1093,461,male,1,18-30,hs,toxicity
1094,4050,male,0,45-60,masters,toxicity
1095,2038,female,0,30-45,bachelors,toxicity
1096,326,male,0,30-45,some,toxicity
1097,4062,female,1,30-45,some,toxicity
1098,2154,female,1,30-45,hs,toxicity
1099,3315,male,1,18-30,masters,toxicity
1100,2826,male,0,18-30,professional,toxicity
1101,281,female,0,30-45,bachelors,toxicity
1102,2596,male,0,18-30,professional,toxicity
1103,4006,female,0,30-45,bachelors,toxicity
1104,103,female,0,30-45,some,toxicity
1105,1052,male,0,18-30,hs,toxicity
1106,1421,male,0,18-30,bachelors,toxicity
1107,3677,male,0,18-30,hs,toxicity
1108,2646,female,0,30-45,bachelors,toxicity
1109,135,male,0,30-45,hs,toxicity
1110,3730,male,0,45-60,masters,toxicity
1111,3687,male,1,45-60,bachelors,toxicity
1112,2360,male,0,30-45,bachelors,toxicity
1113,2909,male,0,45-60,masters,toxicity
1114,2202,male,0,18-30,bachelors,toxicity
1115,1209,male,0,30-45,masters,toxicity
